creationDate|PersonId|TagId
01/19/2010 23:03:07|33|2065
01/19/2010 23:03:07|33|2100
01/19/2010 23:03:07|33|2119
01/19/2010 23:03:07|33|2778
01/19/2010 23:03:07|33|2804
01/19/2010 23:03:07|33|2806
01/19/2010 23:03:07|33|2819
01/19/2010 23:03:07|33|2832
01/19/2010 23:03:07|33|2833
01/19/2010 23:03:07|33|2846
01/19/2010 23:03:07|33|2852
01/19/2010 23:03:07|33|2916
01/19/2010 23:03:07|33|2945
01/19/2010 23:03:07|33|2961
01/19/2010 23:03:07|33|2979
01/19/2010 23:03:07|33|2990
01/19/2010 23:03:07|33|3044
01/19/2010 23:03:07|33|3056
01/19/2010 23:03:07|33|3059
01/19/2010 23:03:07|33|3077
01/19/2010 23:03:07|33|3089
01/19/2010 23:03:07|33|4955
01/19/2010 23:03:07|33|5067
01/19/2010 23:03:07|33|5182
01/19/2010 23:03:07|33|5196
01/19/2010 23:03:07|33|6004
01/19/2010 23:03:07|33|6383
01/19/2010 23:03:07|33|6413
01/19/2010 23:03:07|33|6740
01/19/2010 23:03:07|33|6981
01/19/2010 23:03:07|33|6985
01/19/2010 23:03:07|33|7032
01/19/2010 23:03:07|33|7089
01/19/2010 23:03:07|33|7218
01/19/2010 23:03:07|33|7516
01/19/2010 23:03:07|33|7523
01/19/2010 23:03:07|33|9063
01/19/2010 23:03:07|33|9317
01/19/2010 23:03:07|33|10037
01/19/2010 23:03:07|33|14791
01/20/2010 07:32:07|42|458
01/20/2010 07:32:07|42|806
01/20/2010 07:32:07|42|1668
01/20/2010 07:32:07|42|1670
01/20/2010 07:32:07|42|1985
01/20/2010 07:32:07|42|1993
01/20/2010 07:32:07|42|2011
01/20/2010 07:32:07|42|2066
01/20/2010 07:32:07|42|2785
01/20/2010 07:32:07|42|2788
01/20/2010 07:32:07|42|2794
01/20/2010 07:32:07|42|2898
01/20/2010 07:32:07|42|2929
01/20/2010 07:32:07|42|2953
01/20/2010 07:32:07|42|2968
01/20/2010 07:32:07|42|2969
01/20/2010 07:32:07|42|3073
01/20/2010 07:32:07|42|5115
01/20/2010 07:32:07|42|5170
01/20/2010 07:32:07|42|5183
01/20/2010 07:32:07|42|6976
01/20/2010 07:32:07|42|8882
01/20/2010 07:32:07|42|10289
02/20/2010 09:49:47|46|1200
02/20/2010 09:49:47|46|1506
02/20/2010 09:49:47|46|1532
02/20/2010 09:49:47|46|1533
02/20/2010 09:49:47|46|1992
02/20/2010 09:49:47|46|1993
02/20/2010 09:49:47|46|2105
02/20/2010 09:49:47|46|2795
02/20/2010 09:49:47|46|6433
01/05/2010 12:12:37|66|2
01/05/2010 12:12:37|66|2057
02/09/2010 22:29:01|71|1936
02/09/2010 22:29:01|71|2909
01/18/2010 02:01:53|100|193
01/18/2010 02:01:53|100|801
01/18/2010 02:01:53|100|1410
01/18/2010 02:01:53|100|1680
01/18/2010 02:01:53|100|2011
01/18/2010 02:01:53|100|2023
01/18/2010 02:01:53|100|2028
01/18/2010 02:01:53|100|2043
01/18/2010 02:01:53|100|2784
01/18/2010 02:01:53|100|2803
01/18/2010 02:01:53|100|2820
01/18/2010 02:01:53|100|2836
01/18/2010 02:01:53|100|2859
01/18/2010 02:01:53|100|2879
01/18/2010 02:01:53|100|2890
01/18/2010 02:01:53|100|2999
01/18/2010 02:01:53|100|3014
01/18/2010 02:01:53|100|4871
01/18/2010 02:01:53|100|6365
01/18/2010 02:01:53|100|6704
01/18/2010 02:01:53|100|6934
01/18/2010 02:01:53|100|7598
01/18/2010 02:01:53|100|7782
01/18/2010 02:01:53|100|12498
01/18/2010 02:01:53|100|14846
02/19/2010 09:16:53|107|1021
02/19/2010 09:16:53|107|1664
02/19/2010 09:16:53|107|2002
02/19/2010 09:16:53|107|2041
02/19/2010 09:16:53|107|2074
02/19/2010 09:16:53|107|2781
02/19/2010 09:16:53|107|2796
02/19/2010 09:16:53|107|2816
02/19/2010 09:16:53|107|2861
02/19/2010 09:16:53|107|3055
02/19/2010 09:16:53|107|5129
02/19/2010 09:16:53|107|6354
02/19/2010 09:16:53|107|6878
02/19/2010 09:16:53|107|7330
02/19/2010 09:16:53|107|7523
02/19/2010 09:16:53|107|7604
02/19/2010 09:16:53|107|10147
02/19/2010 09:16:53|107|11745
02/19/2010 12:42:14|166|566
02/19/2010 12:42:14|166|567
02/19/2010 12:42:14|166|585
02/19/2010 12:42:14|166|591
02/19/2010 12:42:14|166|776
02/19/2010 12:42:14|166|781
02/19/2010 12:42:14|166|795
02/19/2010 12:42:14|166|807
02/19/2010 12:42:14|166|1021
02/19/2010 12:42:14|166|1450
02/19/2010 12:42:14|166|1760
02/19/2010 12:42:14|166|1984
02/19/2010 12:42:14|166|1986
02/19/2010 12:42:14|166|1988
02/19/2010 12:42:14|166|1992
02/19/2010 12:42:14|166|1995
02/19/2010 12:42:14|166|1996
02/19/2010 12:42:14|166|2014
02/19/2010 12:42:14|166|2044
02/19/2010 12:42:14|166|2045
02/19/2010 12:42:14|166|2056
02/19/2010 12:42:14|166|2078
02/19/2010 12:42:14|166|2792
02/19/2010 12:42:14|166|2797
02/19/2010 12:42:14|166|2824
02/19/2010 12:42:14|166|3106
02/19/2010 12:42:14|166|4849
02/19/2010 12:42:14|166|6368
02/19/2010 12:42:14|166|6930
02/19/2010 12:42:14|166|9102
02/19/2010 12:42:14|166|9706
02/19/2010 12:42:14|166|11679
01/01/2010 00:46:06|181|1518
01/01/2010 00:46:06|181|1989
01/01/2010 00:46:06|181|2014
01/01/2010 00:46:06|181|7580
01/07/2010 11:20:01|248|1932
01/07/2010 11:20:01|248|2933
01/30/2010 14:23:23|325|193
01/30/2010 14:23:23|325|586
01/30/2010 14:23:23|325|785
01/30/2010 14:23:23|325|1684
01/30/2010 14:23:23|325|2803
01/30/2010 14:23:23|325|2948
01/30/2010 14:23:23|325|6368
01/30/2010 14:23:23|325|6413
01/30/2010 14:23:23|325|7380
01/25/2010 15:10:21|347|411
01/25/2010 15:10:21|347|5162
01/25/2010 15:10:21|347|9271
01/10/2010 13:24:26|375|280
01/10/2010 13:24:26|375|292
01/10/2010 13:24:26|375|543
01/10/2010 13:24:26|375|544
01/10/2010 13:24:26|375|1987
01/10/2010 13:24:26|375|2779
01/10/2010 13:24:26|375|2780
01/10/2010 13:24:26|375|2792
01/10/2010 13:24:26|375|2829
01/10/2010 13:24:26|375|2834
01/10/2010 13:24:26|375|2932
01/10/2010 13:24:26|375|4847
01/10/2010 13:24:26|375|5119
01/10/2010 13:24:26|375|6945
01/10/2010 13:24:26|375|9143
01/10/2010 13:24:26|375|9209
01/10/2010 13:24:26|375|9329
01/10/2010 13:24:26|375|11622
01/17/2010 21:30:24|394|8
01/17/2010 21:30:24|394|206
01/17/2010 21:30:24|394|569
01/17/2010 21:30:24|394|778
01/17/2010 21:30:24|394|1408
01/17/2010 21:30:24|394|1454
01/17/2010 21:30:24|394|1760
01/17/2010 21:30:24|394|1989
01/17/2010 21:30:24|394|2044
01/17/2010 21:30:24|394|2779
01/17/2010 21:30:24|394|2783
01/17/2010 21:30:24|394|2885
01/17/2010 21:30:24|394|3041
01/17/2010 21:30:24|394|5062
01/17/2010 21:30:24|394|5163
01/17/2010 21:30:24|394|6438
01/17/2010 21:30:24|394|7507
01/17/2010 21:30:24|394|11409
01/17/2010 21:30:24|394|12047
01/17/2010 21:30:24|394|12296
01/27/2010 12:45:36|412|1635
02/24/2010 01:32:19|417|269
02/24/2010 01:32:19|417|1182
02/24/2010 01:32:19|417|1444
02/24/2010 01:32:19|417|1545
02/24/2010 01:32:19|417|1616
02/24/2010 01:32:19|417|2005
02/24/2010 01:32:19|417|2861
02/24/2010 01:32:19|417|2884
02/24/2010 01:32:19|417|2950
02/24/2010 01:32:19|417|6413
02/24/2010 01:32:19|417|7347
02/21/2010 08:17:42|435|1732
02/21/2010 08:17:42|435|5153
01/24/2010 20:32:11|448|1406
02/21/2010 12:43:33|455|1533
02/21/2010 12:43:33|455|1985
02/21/2010 12:43:33|455|5063
02/25/2010 05:10:38|460|1732
02/14/2010 11:35:46|478|138
02/14/2010 11:35:46|478|145
02/14/2010 11:35:46|478|206
02/14/2010 11:35:46|478|545
02/14/2010 11:35:46|478|561
02/14/2010 11:35:46|478|565
02/14/2010 11:35:46|478|569
02/14/2010 11:35:46|478|597
02/14/2010 11:35:46|478|780
02/14/2010 11:35:46|478|783
02/14/2010 11:35:46|478|786
02/14/2010 11:35:46|478|1153
02/14/2010 11:35:46|478|1154
02/14/2010 11:35:46|478|1444
02/14/2010 11:35:46|478|1454
02/14/2010 11:35:46|478|1505
02/14/2010 11:35:46|478|1506
02/14/2010 11:35:46|478|1667
02/14/2010 11:35:46|478|1771
02/14/2010 11:35:46|478|1988
02/14/2010 11:35:46|478|1991
02/14/2010 11:35:46|478|1992
02/14/2010 11:35:46|478|2005
02/14/2010 11:35:46|478|2011
02/14/2010 11:35:46|478|2782
02/14/2010 11:35:46|478|2785
02/14/2010 11:35:46|478|2820
02/14/2010 11:35:46|478|2836
02/14/2010 11:35:46|478|2844
02/14/2010 11:35:46|478|2846
02/14/2010 11:35:46|478|2888
02/14/2010 11:35:46|478|2954
02/14/2010 11:35:46|478|3063
02/14/2010 11:35:46|478|3089
02/14/2010 11:35:46|478|5115
02/14/2010 11:35:46|478|5197
02/14/2010 11:35:46|478|6981
02/14/2010 11:35:46|478|6993
02/14/2010 11:35:46|478|7509
02/14/2010 11:35:46|478|7604
02/14/2010 11:35:46|478|9170
02/14/2010 11:35:46|478|9474
02/14/2010 11:35:46|478|9477
02/14/2010 11:35:46|478|10417
02/14/2010 11:35:46|478|11408
02/14/2010 11:35:46|478|11531
02/14/2010 11:35:46|478|11644
02/14/2010 11:35:46|478|14298
02/12/2010 08:04:25|483|244
01/27/2010 06:17:13|490|4
01/27/2010 06:17:13|490|196
01/27/2010 06:17:13|490|293
01/27/2010 06:17:13|490|561
01/27/2010 06:17:13|490|595
01/27/2010 06:17:13|490|2021
01/27/2010 06:17:13|490|2780
01/27/2010 06:17:13|490|2803
01/27/2010 06:17:13|490|2833
01/27/2010 06:17:13|490|2859
01/27/2010 06:17:13|490|2882
01/27/2010 06:17:13|490|2911
01/27/2010 06:17:13|490|5176
01/27/2010 06:17:13|490|5962
01/27/2010 06:17:13|490|6771
01/27/2010 06:17:13|490|7380
01/27/2010 06:17:13|490|7534
01/27/2010 06:17:13|490|7567
01/27/2010 06:17:13|490|7601
01/27/2010 06:17:13|490|9474
01/27/2010 06:17:13|490|10147
01/27/2010 06:17:13|490|10367
01/27/2010 06:17:13|490|13357
01/27/2010 06:17:13|490|13851
01/18/2010 19:11:14|529|1940
01/18/2010 19:11:14|529|6409
01/18/2010 19:11:14|529|9174
02/13/2010 19:20:48|555|6
02/13/2010 19:20:48|555|143
02/13/2010 19:20:48|555|205
02/13/2010 19:20:48|555|414
02/13/2010 19:20:48|555|574
02/13/2010 19:20:48|555|583
02/13/2010 19:20:48|555|596
02/13/2010 19:20:48|555|777
02/13/2010 19:20:48|555|778
02/13/2010 19:20:48|555|801
02/13/2010 19:20:48|555|1670
02/13/2010 19:20:48|555|1986
02/13/2010 19:20:48|555|1991
02/13/2010 19:20:48|555|2003
02/13/2010 19:20:48|555|2010
02/13/2010 19:20:48|555|2033
02/13/2010 19:20:48|555|2071
02/13/2010 19:20:48|555|2113
02/13/2010 19:20:48|555|2777
02/13/2010 19:20:48|555|2808
02/13/2010 19:20:48|555|2812
02/13/2010 19:20:48|555|2841
02/13/2010 19:20:48|555|2918
02/13/2010 19:20:48|555|2947
02/13/2010 19:20:48|555|2951
02/13/2010 19:20:48|555|2974
02/13/2010 19:20:48|555|3043
02/13/2010 19:20:48|555|3102
02/13/2010 19:20:48|555|5116
02/13/2010 19:20:48|555|6938
02/13/2010 19:20:48|555|6990
02/13/2010 19:20:48|555|7516
02/13/2010 19:20:48|555|9058
02/13/2010 19:20:48|555|9143
02/13/2010 19:20:48|555|9314
02/13/2010 19:20:48|555|11537
02/13/2010 19:20:48|555|11898
02/13/2010 19:20:48|555|13456
01/12/2010 05:20:36|561|2241
01/19/2010 06:03:03|599|193
01/19/2010 06:03:03|599|1187
01/19/2010 06:03:03|599|1203
01/19/2010 06:03:03|599|1679
01/19/2010 06:03:03|599|1770
01/19/2010 06:03:03|599|1909
01/19/2010 06:03:03|599|2033
01/19/2010 06:03:03|599|2087
01/19/2010 06:03:03|599|2089
01/19/2010 06:03:03|599|2820
01/19/2010 06:03:03|599|2825
01/19/2010 06:03:03|599|2834
01/19/2010 06:03:03|599|2890
01/19/2010 06:03:03|599|2904
01/19/2010 06:03:03|599|2958
01/19/2010 06:03:03|599|2975
01/19/2010 06:03:03|599|2992
01/19/2010 06:03:03|599|3036
01/19/2010 06:03:03|599|3045
01/19/2010 06:03:03|599|3082
01/19/2010 06:03:03|599|4947
01/19/2010 06:03:03|599|5066
01/19/2010 06:03:03|599|5115
01/19/2010 06:03:03|599|5546
01/19/2010 06:03:03|599|6394
01/19/2010 06:03:03|599|6405
01/19/2010 06:03:03|599|6931
01/19/2010 06:03:03|599|7604
01/19/2010 06:03:03|599|7975
01/19/2010 06:03:03|599|8757
01/19/2010 06:03:03|599|9097
01/19/2010 06:03:03|599|9144
01/19/2010 06:03:03|599|10401
01/19/2010 06:03:03|599|12296
01/19/2010 06:03:03|599|14348
01/19/2010 06:03:03|599|14379
01/21/2010 11:16:06|604|149
01/21/2010 11:16:06|604|205
01/21/2010 11:16:06|604|2005
01/21/2010 11:16:06|604|2026
01/01/2010 15:45:47|659|138
01/01/2010 15:45:47|659|463
01/01/2010 15:45:47|659|470
01/01/2010 15:45:47|659|589
01/01/2010 15:45:47|659|785
01/01/2010 15:45:47|659|810
01/01/2010 15:45:47|659|1031
01/01/2010 15:45:47|659|1153
01/01/2010 15:45:47|659|1171
01/01/2010 15:45:47|659|1173
01/01/2010 15:45:47|659|1375
01/01/2010 15:45:47|659|1614
01/01/2010 15:45:47|659|1675
01/01/2010 15:45:47|659|1766
01/01/2010 15:45:47|659|1908
01/01/2010 15:45:47|659|1992
01/01/2010 15:45:47|659|2049
01/01/2010 15:45:47|659|2079
01/01/2010 15:45:47|659|2786
01/01/2010 15:45:47|659|2811
01/01/2010 15:45:47|659|2817
01/01/2010 15:45:47|659|2829
01/01/2010 15:45:47|659|2871
01/01/2010 15:45:47|659|2887
01/01/2010 15:45:47|659|2896
01/01/2010 15:45:47|659|2919
01/01/2010 15:45:47|659|2931
01/01/2010 15:45:47|659|2980
01/01/2010 15:45:47|659|2982
01/01/2010 15:45:47|659|2999
01/01/2010 15:45:47|659|3094
01/01/2010 15:45:47|659|5712
01/01/2010 15:45:47|659|6438
01/01/2010 15:45:47|659|6518
01/01/2010 15:45:47|659|6945
01/01/2010 15:45:47|659|6991
01/01/2010 15:45:47|659|7034
01/01/2010 15:45:47|659|7338
01/01/2010 15:45:47|659|7572
01/01/2010 15:45:47|659|8499
01/01/2010 15:45:47|659|9036
01/01/2010 15:45:47|659|9058
01/01/2010 15:45:47|659|9299
01/01/2010 15:45:47|659|9317
01/01/2010 15:45:47|659|11240
01/01/2010 15:45:47|659|15227
02/26/2010 00:33:04|673|1154
02/26/2010 00:33:04|673|1940
02/20/2010 02:22:09|690|183
02/20/2010 02:22:09|690|468
02/20/2010 02:22:09|690|574
02/20/2010 02:22:09|690|774
02/20/2010 02:22:09|690|779
02/20/2010 02:22:09|690|1175
02/20/2010 02:22:09|690|1533
02/20/2010 02:22:09|690|1990
02/20/2010 02:22:09|690|1993
02/20/2010 02:22:09|690|2100
02/20/2010 02:22:09|690|2789
02/20/2010 02:22:09|690|2813
02/20/2010 02:22:09|690|2831
02/20/2010 02:22:09|690|2837
02/20/2010 02:22:09|690|2845
02/20/2010 02:22:09|690|2919
02/20/2010 02:22:09|690|2994
02/20/2010 02:22:09|690|3034
02/20/2010 02:22:09|690|3036
02/20/2010 02:22:09|690|3092
02/20/2010 02:22:09|690|6413
02/20/2010 02:22:09|690|7005
02/20/2010 02:22:09|690|8303
02/20/2010 02:22:09|690|9063
01/26/2010 01:07:05|699|145
01/26/2010 01:07:05|699|287
01/26/2010 01:07:05|699|1170
01/26/2010 01:07:05|699|1379
01/26/2010 01:07:05|699|1759
01/26/2010 01:07:05|699|1985
01/26/2010 01:07:05|699|2812
01/26/2010 01:07:05|699|2824
01/26/2010 01:07:05|699|2844
01/26/2010 01:07:05|699|2919
01/26/2010 01:07:05|699|2957
01/26/2010 01:07:05|699|2973
01/26/2010 01:07:05|699|2978
01/26/2010 01:07:05|699|3053
01/26/2010 01:07:05|699|3081
01/26/2010 01:07:05|699|5498
01/26/2010 01:07:05|699|6429
01/26/2010 01:07:05|699|6533
01/26/2010 01:07:05|699|6981
01/26/2010 01:07:05|699|7380
01/26/2010 01:07:05|699|7719
01/26/2010 01:07:05|699|8767
01/26/2010 01:07:05|699|9174
01/26/2010 01:07:05|699|9293
01/26/2010 01:07:05|699|10024
01/26/2010 01:07:05|699|10028
01/26/2010 01:07:05|699|11338
01/26/2010 01:07:05|699|12128
01/26/2010 01:07:05|699|14171
01/12/2010 09:25:40|701|445
01/12/2010 09:25:40|701|2790
01/12/2010 09:25:40|701|2840
01/12/2010 09:25:40|701|5189
01/12/2010 09:25:40|701|6440
01/12/2010 09:25:40|701|6704
01/12/2010 09:25:40|701|7354
01/12/2010 09:25:40|701|9163
01/24/2010 18:46:35|705|1799
01/24/2010 18:46:35|705|2813
01/24/2010 18:46:35|705|2896
01/24/2010 18:46:35|705|2900
01/24/2010 18:46:35|705|3049
01/24/2010 18:46:35|705|3084
01/24/2010 18:46:35|705|5303
01/24/2010 18:46:35|705|6704
01/24/2010 18:46:35|705|7777
01/24/2010 18:46:35|705|8107
01/24/2010 18:46:35|705|9326
01/24/2010 18:46:35|705|9548
01/24/2010 18:46:35|705|11541
01/06/2010 20:28:01|756|522
01/06/2010 20:28:01|756|2836
01/08/2010 06:00:10|772|244
01/08/2010 06:00:10|772|295
01/08/2010 06:00:10|772|803
01/08/2010 06:00:10|772|1174
01/08/2010 06:00:10|772|1181
01/08/2010 06:00:10|772|1546
01/08/2010 06:00:10|772|1764
01/08/2010 06:00:10|772|1863
01/08/2010 06:00:10|772|2017
01/08/2010 06:00:10|772|2779
01/08/2010 06:00:10|772|2785
01/08/2010 06:00:10|772|2792
01/08/2010 06:00:10|772|2807
01/08/2010 06:00:10|772|2812
01/08/2010 06:00:10|772|2827
01/08/2010 06:00:10|772|2829
01/08/2010 06:00:10|772|2884
01/08/2010 06:00:10|772|2889
01/08/2010 06:00:10|772|2944
01/08/2010 06:00:10|772|3027
01/08/2010 06:00:10|772|4848
01/08/2010 06:00:10|772|4872
01/08/2010 06:00:10|772|5153
01/08/2010 06:00:10|772|5951
01/08/2010 06:00:10|772|6931
01/08/2010 06:00:10|772|6940
01/08/2010 06:00:10|772|6971
01/08/2010 06:00:10|772|7311
01/08/2010 06:00:10|772|7396
01/08/2010 06:00:10|772|7517
01/08/2010 06:00:10|772|7543
01/08/2010 06:00:10|772|7570
01/08/2010 06:00:10|772|7638
01/08/2010 06:00:10|772|13265
02/04/2010 13:58:27|773|811
02/04/2010 13:58:27|773|1908
02/04/2010 13:58:27|773|1986
02/04/2010 13:58:27|773|4850
02/04/2010 13:58:27|773|7051
02/04/2010 13:58:27|773|7394
02/04/2010 13:58:27|773|7534
02/04/2010 13:58:27|773|13453
02/10/2010 00:50:45|783|1974
02/02/2010 22:43:41|786|410
02/02/2010 22:43:41|786|1669
02/02/2010 22:43:41|786|1984
02/02/2010 22:43:41|786|2105
02/02/2010 22:43:41|786|2778
02/02/2010 22:43:41|786|2786
02/02/2010 22:43:41|786|2855
02/02/2010 22:43:41|786|3081
02/02/2010 22:43:41|786|6676
02/02/2010 22:43:41|786|7376
01/16/2010 02:28:02|796|9
01/16/2010 02:28:02|796|61
01/16/2010 02:28:02|796|138
01/16/2010 02:28:02|796|140
01/16/2010 02:28:02|796|280
01/16/2010 02:28:02|796|290
01/16/2010 02:28:02|796|416
01/16/2010 02:28:02|796|417
01/16/2010 02:28:02|796|543
01/16/2010 02:28:02|796|576
01/16/2010 02:28:02|796|578
01/16/2010 02:28:02|796|580
01/16/2010 02:28:02|796|777
01/16/2010 02:28:02|796|1024
01/16/2010 02:28:02|796|1030
01/16/2010 02:28:02|796|1032
01/16/2010 02:28:02|796|1153
01/16/2010 02:28:02|796|1174
01/16/2010 02:28:02|796|1200
01/16/2010 02:28:02|796|1410
01/16/2010 02:28:02|796|1545
01/16/2010 02:28:02|796|1681
01/16/2010 02:28:02|796|1753
01/16/2010 02:28:02|796|1763
01/16/2010 02:28:02|796|1993
01/16/2010 02:28:02|796|1998
01/16/2010 02:28:02|796|2004
01/16/2010 02:28:02|796|2066
01/16/2010 02:28:02|796|2091
01/16/2010 02:28:02|796|2104
01/16/2010 02:28:02|796|2777
01/16/2010 02:28:02|796|2778
01/16/2010 02:28:02|796|2779
01/16/2010 02:28:02|796|2780
01/16/2010 02:28:02|796|2782
01/16/2010 02:28:02|796|2785
01/16/2010 02:28:02|796|2786
01/16/2010 02:28:02|796|2789
01/16/2010 02:28:02|796|2792
01/16/2010 02:28:02|796|2799
01/16/2010 02:28:02|796|2800
01/16/2010 02:28:02|796|2804
01/16/2010 02:28:02|796|2811
01/16/2010 02:28:02|796|2836
01/16/2010 02:28:02|796|2860
01/16/2010 02:28:02|796|2863
01/16/2010 02:28:02|796|2961
01/16/2010 02:28:02|796|3002
01/16/2010 02:28:02|796|3011
01/16/2010 02:28:02|796|3076
01/16/2010 02:28:02|796|3093
01/16/2010 02:28:02|796|5033
01/16/2010 02:28:02|796|5115
01/16/2010 02:28:02|796|5119
01/16/2010 02:28:02|796|5184
01/16/2010 02:28:02|796|5191
01/16/2010 02:28:02|796|6071
01/16/2010 02:28:02|796|6409
01/16/2010 02:28:02|796|6412
01/16/2010 02:28:02|796|6418
01/16/2010 02:28:02|796|6440
01/16/2010 02:28:02|796|6818
01/16/2010 02:28:02|796|6962
01/16/2010 02:28:02|796|6971
01/16/2010 02:28:02|796|7380
01/16/2010 02:28:02|796|7509
01/16/2010 02:28:02|796|7517
01/16/2010 02:28:02|796|7526
01/16/2010 02:28:02|796|7602
01/16/2010 02:28:02|796|9040
01/16/2010 02:28:02|796|9173
01/16/2010 02:28:02|796|9195
01/16/2010 02:28:02|796|9209
01/16/2010 02:28:02|796|9326
01/16/2010 02:28:02|796|9474
01/16/2010 02:28:02|796|11557
01/16/2010 02:28:02|796|14293
01/09/2010 00:05:21|808|1153
01/09/2010 00:05:21|808|1615
02/28/2010 02:08:58|859|1929
02/28/2010 02:08:58|859|8485
02/28/2010 02:08:58|859|9097
02/11/2010 11:29:34|881|138
02/11/2010 11:29:34|881|282
02/11/2010 11:29:34|881|299
02/11/2010 11:29:34|881|778
02/11/2010 11:29:34|881|779
02/11/2010 11:29:34|881|781
02/11/2010 11:29:34|881|804
02/11/2010 11:29:34|881|1031
02/11/2010 11:29:34|881|1181
02/11/2010 11:29:34|881|1196
02/11/2010 11:29:34|881|1450
02/11/2010 11:29:34|881|1669
02/11/2010 11:29:34|881|1691
02/11/2010 11:29:34|881|1760
02/11/2010 11:29:34|881|1863
02/11/2010 11:29:34|881|1985
02/11/2010 11:29:34|881|1991
02/11/2010 11:29:34|881|2031
02/11/2010 11:29:34|881|2118
02/11/2010 11:29:34|881|2780
02/11/2010 11:29:34|881|2788
02/11/2010 11:29:34|881|2789
02/11/2010 11:29:34|881|2795
02/11/2010 11:29:34|881|2797
02/11/2010 11:29:34|881|2800
02/11/2010 11:29:34|881|2803
