creationDate|ForumId|PersonId
2012-06-23T01:14:30|962072674464|71
2012-09-22T17:23:14|1099511627937|71
2010-05-26T08:15:25|137438953634|71
2012-05-21T13:18:25|962072674467|71
2011-07-12T23:11:19|618475290788|71
2012-11-02T12:13:50|1099511627941|71
2012-02-18T01:32:21|824633720998|71
2012-07-02T20:40:26|962072674471|71
2011-08-19T17:44:04|618475290792|71
2010-10-02T08:23:20|274877907114|71
2011-01-23T00:10:23|412316860587|71
2011-11-23T23:36:13|755914244268|71
2010-03-12T05:45:45|68719476909|71
2011-04-03T14:21:24|481036337326|71
2012-11-09T03:50:15|1168231104687|71
2012-04-06T00:27:02|893353197744|71
2011-09-06T01:54:37|618475290801|71
2011-10-29T14:10:26|687194767539|71
2011-05-09T08:56:35|549755814068|71
2011-08-13T10:52:48|618475290805|71
2012-10-07T09:48:19|1099511627958|71
2011-09-07T01:38:25|687194767543|71
2010-01-18T02:02:03|184|100
2010-02-19T09:17:03|185|107
2010-04-08T18:38:13|68719476922|107
2012-11-03T12:59:41|1099511627963|107
2011-02-13T08:34:14|412316860604|107
2011-09-22T06:45:25|687194767549|107
2010-08-18T13:42:27|206158430398|107
2012-07-21T21:10:35|1030792151231|107
2011-07-26T11:26:50|618475290816|107
2011-06-03T19:57:19|549755814081|107
2010-11-25T22:22:40|343597383874|107
2012-01-28T00:22:31|824633721028|107
2012-04-06T12:09:53|893353197765|107
2011-11-13T05:37:48|755914244294|107
2011-05-01T19:13:40|481036337351|107
2011-06-05T12:11:21|549755814088|107
2012-03-06T08:56:57|824633721033|107
2012-03-30T04:11:50|893353197770|107
2011-12-05T17:09:45|755914244300|107
2012-10-11T19:51:08|1099511627981|107
2011-10-31T21:39:20|687194767566|107
2011-04-16T14:43:22|481036337359|107
2011-04-04T17:55:02|481036337360|107
2011-02-22T03:33:22|412316860625|107
2012-05-17T13:21:41|962072674514|107
2010-12-02T03:24:59|343597383891|107
2010-10-01T12:05:36|274877907156|107
2010-07-27T09:06:16|206158430421|107
2010-11-06T06:34:59|343597383894|107
2011-06-11T01:59:16|549755814103|107
2011-01-20T02:20:31|412316860632|107
2011-06-06T04:38:11|549755814105|107
2012-01-09T13:18:19|824633721050|107
2011-08-17T10:23:01|618475290843|107
2010-02-19T12:42:24|220|166
2010-01-01T00:46:16|221|181
2010-01-07T11:20:11|222|248
2010-01-30T14:23:33|223|325
2010-01-25T15:10:31|224|347
2010-01-10T13:24:36|225|375
2010-01-17T21:30:34|226|394
2010-01-27T12:45:46|227|412
2010-02-24T01:32:29|228|417
2010-02-21T08:17:52|229|435
2010-06-13T20:52:40|137438953702|435
2011-03-14T03:56:24|481036337383|435
2012-11-21T02:09:12|1168231104744|435
2011-10-21T15:53:14|687194767593|435
2012-01-31T15:53:16|824633721067|435
2011-08-30T21:13:12|618475290860|435
2010-07-21T07:30:12|206158430445|435
2012-10-09T09:21:19|1099511628014|435
2011-09-23T02:44:19|687194767599|435
2010-03-22T22:54:48|68719476976|435
2010-08-24T02:41:23|206158430449|435
2011-06-17T14:05:48|549755814130|435
2010-08-22T13:05:34|206158430451|435
2012-08-09T23:43:27|1030792151284|435
2012-02-22T21:47:48|824633721077|435
2011-09-23T09:30:59|687194767606|435
2012-08-18T01:18:21|1030792151287|435
2011-01-09T14:26:17|412316860664|435
2010-05-10T00:21:46|137438953721|435
2011-09-22T04:39:40|687194767610|435
2012-09-20T10:33:50|1099511628027|435
2011-05-08T10:38:08|549755814140|435
2011-07-12T14:22:56|618475290877|435
2010-11-07T14:49:18|343597383934|435
2010-11-05T09:16:18|343597383935|435
2012-01-05T17:45:42|755914244352|435
2012-03-11T03:24:22|893353197825|435
2012-01-06T13:08:57|755914244354|435
2011-05-14T18:39:19|549755814147|435
2012-06-16T11:14:55|962072674564|435
2011-05-16T12:28:23|549755814149|435
2012-04-07T03:17:22|893353197830|435
2010-01-24T20:32:21|264|448
2010-02-21T12:43:43|265|455
2011-08-06T14:33:13|618475290890|455
2012-01-07T04:10:20|755914244363|455
2010-05-16T05:58:21|137438953741|455
2012-05-29T18:41:15|962072674574|455
2011-05-24T15:51:22|549755814159|455
2011-08-19T13:08:07|618475290896|455
2010-08-26T07:52:55|206158430482|455
2012-01-21T07:02:46|824633721107|455
2010-07-12T21:39:32|206158430484|455
2011-01-30T15:56:24|412316860693|455
2011-05-26T18:27:11|549755814167|455
2011-07-30T07:44:32|618475290904|455
2010-11-16T08:58:26|343597383961|455
2011-08-12T00:48:57|618475290906|455
2011-09-12T04:50:21|687194767643|455
2011-09-11T03:35:51|687194767644|455
2012-10-22T17:59:59|1099511628061|455
2012-09-02T22:21:25|1030792151326|455
2011-07-12T05:39:00|618475290911|455
2011-11-05T08:13:15|687194767648|455
2012-08-11T09:24:07|1030792151329|455
2011-07-13T02:14:15|618475290914|455
2011-02-11T14:56:11|412316860707|455
2012-01-06T22:19:18|755914244389|455
2011-04-08T19:49:50|481036337446|455
2012-04-10T08:12:03|893353197863|455
2012-11-11T19:58:15|1168231104808|455
2010-04-29T06:27:28|68719477033|455
2010-10-12T05:35:42|274877907242|455
2012-04-02T22:09:51|893353197867|455
2010-02-25T05:10:48|300|460
2010-02-14T11:35:56|301|478
2010-02-12T08:04:35|302|483
2012-09-27T10:15:56|1099511628079|483
2012-05-12T07:28:50|962072674608|483
2011-05-08T05:45:26|549755814193|483
2011-10-12T11:22:44|687194767666|483
2012-06-28T04:54:20|962072674611|483
2010-09-10T05:41:04|274877907252|483
2011-03-11T22:29:07|481036337461|483
2011-07-20T04:16:05|618475290934|483
2010-10-07T06:57:21|274877907255|483
2012-10-16T10:38:25|1099511628088|483
2012-10-19T22:00:14|1099511628089|483
2011-09-02T17:02:11|618475290938|483
2012-04-28T18:37:17|893353197883|483
2011-11-07T16:18:31|755914244413|483
2012-01-09T08:05:21|824633721150|483
2010-11-15T06:19:44|343597383999|483
2012-02-19T10:12:14|824633721152|483
2011-02-27T15:04:05|412316860737|483
2010-07-27T07:28:17|206158430530|483
2010-03-01T20:12:49|323|483
2010-10-30T07:01:49|274877907268|483
2012-07-26T05:55:52|1030792151365|483
2012-03-24T11:38:54|893353197894|483
2011-11-25T22:36:03|755914244423|483
2012-04-02T10:39:58|893353197896|483
2011-05-28T19:05:23|549755814217|483
2012-10-01T22:26:39|1099511628106|483
2010-04-07T10:30:41|68719477067|483
2010-06-02T13:36:16|137438953804|483
2012-07-23T04:54:35|1030792151373|483
2010-06-13T02:34:57|137438953806|483
2011-02-07T06:32:36|412316860751|483
2011-09-25T00:44:10|687194767696|483
2011-06-15T21:46:19|549755814225|483
2010-01-27T06:17:23|338|490
2012-10-03T15:40:06|1099511628115|490
2011-09-09T12:29:46|687194767701|490
2011-09-30T20:09:56|687194767702|490
2010-11-03T21:37:49|343597384023|490
2012-10-02T09:44:13|1099511628120|490
2012-08-31T01:43:39|1030792151385|490
2011-03-22T18:29:45|481036337498|490
2011-09-07T09:43:28|687194767707|490
2012-09-24T02:34:27|1099511628124|490
2011-04-06T06:28:13|481036337501|490
2011-02-01T19:59:00|412316860766|490
2010-04-22T15:51:57|68719477087|490
2012-09-16T13:52:21|1099511628128|490
2012-11-07T22:50:30|1099511628129|490
2011-10-30T19:27:42|687194767714|490
2011-02-04T21:05:51|412316860771|490
2011-01-30T01:58:15|412316860772|490
2012-06-03T10:46:08|962072674661|490
2010-06-07T12:56:00|137438953830|490
2011-12-30T21:59:14|755914244455|490
2011-04-17T09:58:00|481036337512|490
2012-06-16T05:28:13|962072674665|490
2011-10-17T21:39:05|687194767722|490
2011-02-09T07:33:06|412316860779|490
2012-09-04T18:21:22|1030792151404|490
2012-04-16T03:36:06|893353197933|490
2011-12-25T15:35:50|755914244462|490
2011-03-21T07:39:20|481036337519|490
2012-10-24T05:46:04|1099511628144|490
2010-11-26T00:08:57|343597384049|490
2011-12-03T20:39:52|755914244466|490
2011-11-27T12:56:47|755914244467|490
2010-03-26T14:58:54|68719477108|490
2012-07-31T22:13:47|1030792151413|490
2010-01-18T19:11:24|374|529
2010-02-13T19:20:58|375|555
2011-07-24T19:38:30|618475291000|555
2010-02-27T17:37:42|377|555
2012-07-14T14:41:16|1030792151418|555
2010-06-29T07:32:30|137438953851|555
2012-09-13T06:20:40|1099511628156|555
2012-02-19T07:20:49|824633721213|555
2012-01-04T11:59:36|755914244478|555
2012-09-18T06:58:43|1099511628159|555
2010-10-02T16:53:48|274877907328|555
2010-12-09T05:32:18|343597384065|555
2011-12-28T19:35:52|755914244482|555
2012-02-29T19:54:49|824633721219|555
2012-03-28T20:46:38|893353197956|555
2010-03-25T03:27:47|68719477125|555
2011-10-24T17:28:16|687194767750|555
2012-07-17T06:05:23|1030792151431|555
2012-08-15T06:58:48|1030792151432|555
2012-08-22T17:02:53|1030792151433|555
2012-02-01T18:39:51|824633721226|555
2011-07-29T11:06:40|618475291019|555
2011-09-27T09:48:29|687194767756|555
2010-03-03T06:27:41|397|555
2012-08-10T07:50:56|1030792151438|555
2010-08-02T03:34:30|206158430607|555
2011-07-10T10:28:03|618475291024|555
2011-08-13T11:18:49|618475291025|555
2012-09-10T21:34:55|1099511628178|555
2011-05-31T08:11:32|549755814291|555
2010-03-05T21:57:23|68719477140|555
2011-10-04T12:58:12|687194767765|555
2010-03-22T19:01:25|68719477142|555
2010-08-22T09:58:59|206158430615|555
2011-07-27T07:16:02|618475291032|555
2010-07-23T01:58:48|206158430617|555
2011-07-12T12:34:38|618475291034|555
2010-03-26T17:14:03|68719477147|555
2011-02-04T13:25:10|412316860828|555
2012-07-02T12:22:09|962072674717|555
2010-01-12T05:20:46|414|561
2010-01-19T06:03:13|415|599
2010-01-21T11:16:16|416|604
2012-05-07T20:40:10|893353197985|604
2011-05-05T19:22:59|481036337570|604
2011-06-30T11:17:20|549755814307|604
2010-02-04T23:10:02|420|604
2010-10-05T09:27:35|274877907365|604
2010-10-05T09:29:19|274877907366|604
2012-05-09T08:33:30|962072674727|604
2011-12-15T14:42:11|755914244520|604
2010-02-12T10:49:41|425|604
2010-02-28T00:08:25|426|604
2011-08-31T00:49:29|618475291051|604
2011-04-21T11:15:57|481036337580|604
2010-03-09T23:30:00|68719477165|604
2010-07-08T15:52:07|206158430638|604
2011-05-27T19:06:30|549755814319|604
2010-08-29T11:43:19|206158430640|604
2012-07-04T10:13:01|962072674737|604
2012-05-29T10:34:36|962072674738|604
2010-04-05T00:43:41|68719477171|604
2010-11-08T20:30:41|343597384116|604
2010-10-09T20:10:44|274877907381|604
2011-08-01T05:44:26|618475291062|604
2010-11-02T08:28:12|274877907383|604
2010-12-12T22:36:14|343597384120|604
2012-08-31T12:05:07|1030792151481|604
2010-10-03T08:43:45|274877907386|604
2012-09-27T17:51:30|1099511628219|604
2011-10-07T16:25:05|687194767804|604
2011-11-19T05:32:58|755914244541|604
2010-05-04T22:38:54|137438953918|604
2012-03-02T12:32:20|824633721279|604
2011-01-01T14:29:36|343597384128|604
2012-10-28T02:19:38|1099511628225|604
2012-06-02T21:47:58|962072674754|604
2011-10-13T22:28:20|687194767811|604
2010-01-01T15:45:57|452|659
2011-07-25T12:19:49|618475291077|659
2012-05-26T19:19:07|962072674758|659
2011-01-17T22:55:26|412316860871|659
2010-09-11T16:28:05|274877907400|659
2010-02-04T18:43:14|457|659
2011-02-28T06:55:53|412316860874|659
2011-10-27T00:52:56|687194767819|659
2011-06-03T20:49:16|549755814348|659
2012-02-02T12:53:10|824633721293|659
2010-10-12T01:11:54|274877907406|659
2011-01-24T06:50:51|412316860879|659
2012-02-25T09:59:09|824633721296|659
2012-06-15T11:27:34|962072674769|659
2010-02-22T03:57:38|466|659
2012-02-01T19:17:06|824633721299|659
2010-01-26T11:34:12|468|659
2011-04-19T23:49:03|481036337621|659
2012-04-04T17:49:10|893353198039|659
2012-01-19T06:50:47|824633721304|659
2010-01-17T08:03:53|473|659
2010-11-27T13:18:49|343597384154|659
2010-03-26T20:09:55|68719477211|659
2010-03-07T07:43:46|68719477212|659
2010-12-20T14:14:05|343597384157|659
2010-08-04T11:10:20|206158430686|659
2011-10-02T14:26:33|687194767839|659
2012-07-17T07:40:04|1030792151520|659
2010-04-05T04:38:45|68719477217|659
2010-06-02T17:53:23|137438953954|659
2011-02-10T09:57:42|412316860899|659
2010-10-16T05:22:19|274877907428|659
2012-10-21T13:32:04|1099511628261|659
2010-10-08T11:45:42|274877907430|659
2012-08-29T13:21:25|1030792151527|659
2010-02-26T00:33:14|489|673
2012-05-25T04:21:30|962072674794|673
2012-11-25T16:58:44|1168231105003|673
2012-06-23T02:43:50|962072674796|673
2012-07-08T20:47:33|962072674797|673
2012-04-24T12:47:26|893353198062|673
2012-06-28T03:01:15|962072674799|673
2012-02-11T23:45:50|824633721328|673
2012-01-05T20:51:29|755914244593|673
2011-08-20T16:40:36|618475291122|673
2010-10-12T06:02:12|274877907443|673
2012-04-06T07:05:43|893353198068|673
2012-03-24T02:44:44|893353198069|673
2010-08-03T01:28:18|206158430711|673
2011-03-12T16:54:12|481036337656|673
2011-10-12T06:22:18|687194767866|673
2011-10-05T16:59:01|687194767867|673
2012-09-25T22:18:00|1099511628284|673
2011-03-29T10:40:03|481036337661|673
2011-04-02T21:37:36|481036337662|673
2010-09-02T17:25:08|206158430719|673
2012-06-12T08:28:53|962072674816|673
2011-04-28T15:58:21|481036337665|673
2011-08-12T17:19:33|618475291138|673
2012-10-20T13:10:42|1099511628291|673
2010-02-26T12:40:26|516|673
2012-06-19T21:15:57|962072674821|673
2011-01-03T19:26:49|343597384198|673
2012-03-27T10:39:39|893353198087|673
2010-04-08T14:12:47|68719477256|673
2011-03-04T13:27:49|412316860937|673
2011-02-18T20:28:12|412316860938|673
2012-04-14T11:59:26|893353198091|673
2010-02-20T02:22:19|524|690
2010-07-14T01:02:36|206158430733|690
2012-07-19T17:46:44|1030792151566|690
2012-04-10T04:36:52|893353198095|690
2011-09-25T21:12:26|687194767888|690
2011-04-10T12:40:13|481036337682|690
2011-07-12T09:00:28|618475291155|690
2010-04-25T23:18:48|68719477268|690
2011-05-07T00:25:47|549755814421|690
2012-10-30T19:32:43|1099511628310|690
2012-05-18T21:32:58|962072674839|690
2011-09-18T19:49:02|687194767896|690
2011-06-06T08:32:59|549755814425|690
2012-02-28T21:02:01|824633721370|690
2012-04-26T17:34:27|893353198107|690
2010-11-14T20:21:01|343597384220|690
2010-06-17T07:42:02|137438954013|690
2010-03-01T04:41:21|542|690
2011-07-09T05:06:05|618475291167|690
2011-03-11T18:21:33|481036337696|690
2012-03-14T13:59:08|893353198113|690
2010-11-02T11:01:47|274877907490|690
2011-09-04T17:14:00|618475291171|690
2010-12-21T06:08:12|343597384228|690
2010-09-27T17:11:24|274877907493|690
2010-04-08T10:12:22|68719477286|690
2011-04-26T06:10:48|481036337703|690
2011-10-24T20:13:35|687194767912|690
2011-07-04T23:36:31|549755814441|690
2010-07-07T12:53:04|206158430762|690
2010-10-03T08:12:48|274877907499|690
2010-10-15T04:45:57|274877907500|690
2011-08-06T16:12:56|618475291181|690
2011-12-25T09:13:48|755914244654|690
2010-01-26T01:07:15|559|699
2010-01-12T09:25:50|560|701
2010-01-24T18:46:45|561|705
2010-01-06T20:28:11|562|756
2010-01-08T06:00:20|563|772
2010-02-04T13:58:37|564|773
2011-02-28T08:25:14|412316860981|773
2010-03-28T07:55:25|68719477302|773
2010-09-17T22:34:56|274877907511|773
2012-07-02T15:02:53|962072674872|773
2012-11-22T08:01:39|1168231105081|773
2010-10-09T00:23:15|274877907514|773
2010-07-02T16:40:45|137438954044|773
2010-02-20T10:08:19|573|773
2012-02-06T00:13:09|824633721406|773
2011-01-04T04:48:59|412316860991|773
2011-03-30T00:02:42|481036337728|773
2012-09-09T01:24:12|1099511628353|773
2012-04-24T00:17:16|893353198146|773
2010-11-16T16:54:25|343597384259|773
2011-02-06T07:21:34|412316860996|773
2012-08-15T10:14:48|1030792151621|773
2010-02-09T10:23:49|582|773
2012-03-14T00:28:23|893353198151|773
2011-06-26T11:43:25|549755814472|773
2010-07-31T21:07:29|206158430793|773
2012-02-28T20:34:22|824633721418|773
2012-04-20T06:03:44|893353198155|773
2010-09-22T21:40:58|274877907532|773
2010-08-01T20:31:53|206158430797|773
2011-06-23T15:59:39|549755814478|773
2010-10-21T08:57:49|274877907535|773
2011-09-06T23:09:01|687194767952|773
2012-01-10T19:31:36|824633721425|773
2011-08-04T04:07:02|618475291218|773
2010-02-27T12:27:07|596|773
2012-06-12T00:37:19|962072674901|773
2010-08-06T23:29:00|206158430806|773
2012-03-29T21:54:35|893353198167|773
2010-02-10T00:50:55|600|783
2010-05-03T04:23:31|68719477337|783
2011-01-16T02:08:35|412316861018|783
2012-06-15T13:47:15|962072674907|783
2011-01-05T22:20:48|412316861020|783
2010-11-06T09:25:47|343597384285|783
2011-05-10T11:39:24|549755814494|783
2012-10-29T09:30:07|1099511628383|783
2011-06-18T23:55:35|549755814496|783
2010-08-05T02:44:33|206158430817|783
2010-10-17T03:55:24|274877907554|783
2010-10-29T06:13:34|274877907555|783
2010-07-04T18:02:00|206158430820|783
2011-01-09T11:51:49|412316861029|783
2011-02-10T20:12:10|412316861030|783
2012-03-09T20:09:50|893353198183|783
2010-02-24T20:47:38|616|783
2010-07-12T11:37:10|206158430825|783
2010-03-25T01:03:39|68719477354|783
2012-04-13T10:06:01|893353198187|783
2011-03-24T15:38:46|481036337772|783
2012-07-17T11:23:26|1030792151661|783
2010-12-07T01:37:01|343597384302|783
2010-05-18T01:48:08|137438954095|783
2010-09-10T05:00:35|274877907568|783
2011-12-12T16:11:07|755914244721|783
2010-05-20T05:46:50|137438954098|783
2010-12-08T02:57:53|343597384307|783
2010-12-16T13:58:47|343597384308|783
2011-06-10T04:18:51|549755814517|783
2010-04-26T22:55:34|68719477366|783
2012-01-30T18:07:48|824633721463|783
2012-05-28T04:08:50|962072674936|783
2010-05-13T16:56:26|137438954105|783
2011-07-27T21:58:04|618475291258|783
2012-06-09T01:38:36|962072674939|783
2010-02-02T22:43:51|636|786
2012-01-17T05:11:29|824633721469|786
2012-10-29T07:05:50|1099511628414|786
2012-08-26T09:43:06|1030792151679|786
2011-05-14T18:29:12|549755814528|786
2011-09-20T03:02:48|687194768001|786
2010-02-07T20:53:35|642|786
2011-08-15T18:19:59|618475291267|786
2011-11-22T06:55:09|755914244740|786
2010-10-18T19:12:44|274877907589|786
2010-05-18T23:50:42|137438954118|786
2012-11-14T21:53:31|1168231105159|786
2011-07-15T02:15:35|618475291272|786
2012-06-11T21:06:42|962072674953|786
2011-05-05T20:34:11|481036337802|786
2011-06-11T22:12:35|549755814539|786
2010-09-12T05:43:34|274877907596|786
2012-08-08T07:41:01|1030792151693|786
2012-01-06T10:01:36|755914244750|786
2011-11-14T18:41:15|755914244751|786
2010-03-31T12:34:01|68719477392|786
2012-11-04T10:55:25|1099511628433|786
2012-10-10T00:19:56|1099511628434|786
2010-06-03T04:29:57|137438954131|786
2011-08-27T19:30:55|618475291284|786
2012-05-01T21:46:19|893353198229|786
2012-09-27T13:22:07|1099511628438|786
2012-09-12T12:04:53|1099511628439|786
2011-07-17T00:57:50|618475291288|786
2010-09-08T03:12:09|274877907609|786
2012-06-01T06:32:31|962072674970|786
2010-07-07T05:40:06|206158430875|786
2012-06-08T13:50:06|962072674972|786
2012-08-08T04:29:08|1030792151709|786
2010-02-14T05:12:47|670|786
2011-02-09T00:44:32|412316861087|786
2010-01-16T02:28:12|672|796
2010-05-17T00:21:51|137438954145|796
2010-07-12T23:55:49|206158430882|796
2010-06-14T22:43:09|137438954147|796
2010-08-10T01:18:41|206158430884|796
2010-02-14T21:31:51|677|796
2010-07-09T15:38:38|206158430886|796
2010-03-23T14:06:18|68719477415|796
2010-09-26T06:36:56|274877907624|796
2010-10-04T23:04:36|274877907625|796
2010-06-21T16:33:47|137438954154|796
2010-09-10T09:18:55|274877907627|796
2010-10-24T08:15:17|274877907628|796
2010-08-09T17:35:11|206158430893|796
2010-05-21T00:25:10|137438954158|796
2010-07-21T19:34:21|206158430895|796
2010-08-08T05:45:48|206158430896|796
2010-09-09T07:40:47|274877907633|796
2010-06-09T03:40:46|137438954162|796
2010-02-22T14:25:09|691|796
2010-10-08T22:23:13|274877907636|796
2010-06-21T19:11:03|137438954165|796
2010-09-11T01:48:59|274877907638|796
2010-06-24T12:58:59|137438954167|796
2010-08-26T23:11:45|206158430904|796
2010-04-26T14:52:51|68719477433|796
2010-08-02T23:55:31|206158430906|796
2010-06-07T11:12:03|137438954171|796
2010-07-15T02:24:09|206158430908|796
2010-01-30T04:04:44|701|796
2010-01-16T22:11:50|702|796
2010-05-28T06:41:04|137438954175|796
2010-06-24T08:21:44|137438954176|796
2010-02-05T17:38:39|705|796
2010-02-15T00:41:48|706|796
2010-04-05T21:01:46|68719477443|796
2010-04-13T20:33:33|68719477444|796
2010-01-09T00:05:31|709|808
2010-02-06T02:28:44|710|808
2012-11-07T00:56:02|1099511628487|808
2010-07-02T10:36:45|137438954184|808
2012-09-21T21:07:53|1099511628489|808
2012-08-27T08:24:34|1030792151754|808
2011-02-17T20:35:49|412316861131|808
2012-03-16T04:20:22|893353198284|808
2012-08-14T11:18:42|1030792151757|808
2010-01-13T19:14:10|718|808
2011-10-25T15:27:04|687194768079|808
2011-02-22T22:13:39|412316861136|808
2010-07-06T15:34:27|206158430929|808
2012-06-08T10:26:51|962072675027|808
2011-09-20T02:35:54|687194768084|808
2010-03-13T10:51:40|68719477461|808
2011-06-22T17:53:42|549755814614|808
2012-10-30T15:23:01|1099511628503|808
2010-09-23T19:57:41|274877907672|808
2011-01-22T14:43:44|412316861145|808
