creationDate|Comment1Id|Comment2Id
2011-09-22T01:18:28|687194768393|481036338182
2011-09-22T09:16:06|687194768394|481036338182
2011-09-23T00:48:24|687194768396|687194768393
2012-10-08T10:40:38|1099511628813|755914245128
2012-06-24T00:07:19|962072675349|893353198610
2012-10-01T23:46:03|1099511628836|1030792152098
2012-08-01T22:43:30|1030792152101|1030792152098
2012-08-01T22:56:40|1030792152103|1030792152098
2012-10-31T13:02:37|1099511628856|1099511628855
2012-11-01T04:28:24|1099511628857|1099511628855
2012-11-01T06:17:32|1099511628858|1099511628855
2012-11-01T09:40:39|1099511628860|1099511628855
2012-10-31T15:25:00|1099511628861|1099511628855
2012-11-01T15:26:29|1099511628862|1099511628860
2012-11-02T05:09:01|1099511628863|1099511628862
2012-11-02T09:24:50|1099511628864|1099511628860
2012-10-31T14:28:03|1099511628865|1099511628855
2012-04-28T04:19:45|893353198660|755914245187
2012-08-17T16:40:46|1030792152136|893353198660
2012-09-14T09:46:25|1099511628874|1030792152136
2012-08-18T04:51:10|1030792152140|1030792152136
2012-04-02T22:22:51|893353198669|755914245187
2012-08-18T10:05:17|1030792152142|1030792152136
2012-10-28T03:23:12|1099511628885|1099511628883
2012-10-28T13:17:32|1099511628886|1099511628883
2012-10-28T03:24:21|1099511628887|1099511628885
2012-10-28T06:11:52|1099511628888|1099511628883
2012-10-28T20:31:17|1099511628890|1099511628883
2012-11-27T18:59:46|1168231105702|1168231105701
2012-11-27T20:19:22|1168231105706|893353198761
2012-10-08T13:56:53|1099511629003|1099511629002
2012-07-20T04:18:04|1030792152714|1030792152713
2012-07-19T23:38:56|1030792152716|1030792152713
2012-07-20T09:02:37|1030792152717|1030792152714
2012-07-20T05:14:22|1030792152718|1030792152714
2012-08-16T19:33:03|1030792152719|1030792152713
2012-07-20T04:51:25|1030792152721|1030792152714
2012-11-05T05:12:28|1099511629458|1030792152714
2012-07-20T15:28:43|1030792152724|1030792152721
2012-07-19T23:40:49|1030792152726|1030792152713
2012-08-16T19:39:37|1030792152729|1030792152728
2012-08-17T13:32:26|1030792152735|1030792152728
2012-11-05T15:40:14|1099511629474|1030792152728
2012-08-17T11:06:43|1030792152739|1030792152728
2012-08-16T19:45:29|1030792152741|962072676000
2012-08-16T21:11:31|1030792152742|962072676000
2012-11-05T12:43:18|1099511629486|1099511629482
2012-11-05T13:00:51|1099511629487|1099511629482
2012-08-17T05:22:16|1030792152752|1030792152749
2012-08-17T05:22:26|1030792152753|1030792152752
2012-11-05T23:26:29|1099511629490|1099511629487
2012-11-05T21:54:09|1099511629491|1099511629487
2012-11-05T12:50:48|1099511629492|1030792152749
2012-11-06T04:21:06|1099511629493|1099511629492
2012-11-06T06:31:16|1099511629494|1099511629487
2012-08-17T05:22:44|1030792152759|1030792152752
2012-11-06T00:15:05|1099511629496|1099511629487
2012-07-19T11:23:32|1030792152764|962072676027
2012-11-05T12:45:58|1099511629501|962072676027
2012-06-30T17:31:00|962072676031|962072676027
2012-07-01T09:05:30|962072676033|962072676031
2012-11-06T01:58:57|1099511629506|1099511629501
2012-11-05T14:05:09|1099511629507|1099511629501
2012-11-06T03:49:07|1099511629508|1099511629507
2012-07-01T09:24:17|962072676037|962072676033
2010-03-07T21:03:09|68719478471|68719478470
2012-08-16T20:00:12|1030792152776|68719478470
2011-06-08T15:46:17|549755815625|68719478471
2012-08-17T06:49:36|1030792152778|68719478470
2012-07-19T11:54:00|1030792152779|962072676031
2012-07-19T11:20:32|1030792152784|1030792152782
2012-07-19T16:36:48|1030792152789|1030792152782
2012-07-19T10:56:52|1030792152790|549755815636
2011-06-08T05:05:23|549755815639|549755815636
2012-11-05T12:30:18|1099511629528|549755815635
2011-06-08T14:35:12|549755815641|549755815636
2011-06-08T18:30:25|549755815642|549755815635
2012-11-05T04:20:29|1099511629531|1030792152782
2012-07-19T12:22:04|1030792152796|1030792152790
2012-07-19T10:56:17|1030792152797|549755815636
2012-07-19T17:58:44|1030792152804|1030792152801
2012-08-16T21:57:12|1030792152805|1030792152802
2012-08-16T19:57:27|1030792152806|1030792152802
2012-08-16T19:59:42|1030792152808|1030792152802
2012-08-16T20:00:23|1030792152812|1030792152808
2012-07-19T14:43:26|1030792152813|1030792152801
2012-07-19T12:04:13|1030792152814|1030792152801
2012-08-16T20:10:37|1030792152815|1030792152808
2012-04-06T09:01:43|893353199679|893353199678
2012-09-27T21:06:03|1099511629959|1030792153221
2012-08-14T07:22:30|1030792153233|1030792153230
2012-08-13T22:22:00|1030792153234|1030792153230
2012-09-13T00:10:08|1099511629974|1099511629973
2012-09-12T17:13:38|1099511629975|1099511629973
2012-03-24T13:15:17|893353199772|687194769563
2011-10-29T15:38:37|687194769567|687194769563
2011-10-29T18:35:35|687194769568|481036339358
2011-10-30T17:21:47|687194769569|687194769568
2012-06-27T20:11:00|962072676515|481036339362
2012-11-22T04:23:04|1168231107441|1030792153967
2012-03-29T17:14:26|893353200504|755914247030
2012-10-24T00:17:08|1099511630713|893353200504
2012-08-25T01:10:59|1030792153978|755914247030
2012-03-29T19:50:49|893353200507|893353200504
2012-11-21T16:24:01|1168231107483|1168231107482
2012-11-21T14:55:18|1168231107484|1168231107482
2012-05-04T17:55:58|893353200556|549755816872
2012-08-27T03:14:54|1030792154032|549755816879
2011-11-07T09:50:50|755914247089|549755816879
2012-03-29T10:42:42|893353200579|755914247103
2012-04-06T19:28:30|893353200580|755914247103
2012-03-29T23:30:38|893353200586|549755816904
2012-11-21T22:03:51|1168231107552|1168231107550
2012-11-21T18:28:31|1168231107554|1168231107550
2012-11-21T18:34:06|1168231107555|1168231107554
2012-10-23T23:49:08|1099511630825|1099511630823
2012-10-24T06:00:28|1099511630827|1099511630823
2012-10-24T14:42:05|1099511630829|1099511630827
2012-10-23T23:32:09|1099511630832|1099511630823
2012-10-24T14:43:53|1099511630836|1099511630827
2012-10-24T13:55:52|1099511630846|1099511630845
2012-10-24T04:58:45|1099511630850|1099511630845
2012-10-24T20:40:06|1099511630853|1099511630845
2012-10-24T21:01:27|1099511630854|1099511630848
2012-10-24T04:33:39|1099511630856|549755816956
2012-10-24T20:04:10|1099511630857|1099511630851
2012-10-24T23:18:41|1099511630860|1099511630857
2012-10-24T12:45:17|1099511630861|274877910026
2012-10-24T15:38:26|1099511630862|1099511630856
2012-10-24T05:55:18|1099511630869|1030792154132
2012-09-06T00:11:32|1030792154143|1030792154132
2011-05-14T23:27:01|549755817000|549755816998
2011-05-15T16:23:49|549755817002|549755817000
2012-05-20T01:29:19|962072677421|549755816998
2011-05-15T05:13:13|549755817010|549755817000
2012-05-20T06:19:42|962072677427|549755817000
2012-10-24T00:35:30|1099511630900|549755817000
2011-05-14T11:39:13|549755817022|549755817021
2011-05-14T11:22:24|549755817023|549755817021
2011-05-15T09:54:28|549755817024|549755817022
2011-05-14T14:50:00|549755817026|549755817023
2011-05-14T14:48:59|549755817027|549755817023
2011-05-14T20:49:27|549755817029|549755817021
2011-05-15T04:01:20|549755817030|549755817022
2011-05-15T03:45:42|549755817031|549755817022
2011-05-14T11:40:12|549755817032|549755817022
2011-05-14T17:36:36|549755817034|549755817021
2012-10-23T23:12:09|1099511630925|549755817029
2012-06-11T03:39:21|962072677734|962072677733
2012-06-07T16:04:02|962072677735|962072677733
2012-06-08T05:23:02|962072677736|962072677733
2012-06-12T14:09:58|962072677741|755914247532
2011-12-22T10:52:07|755914247535|755914247534
2012-11-16T00:40:28|1168231107964|1168231107963
2012-11-15T20:36:46|1168231107966|1168231107963
2010-12-14T21:28:43|343597387137|343597387136
2010-12-14T18:00:03|343597387138|343597387136
2011-09-24T18:56:12|687194770819|343597387136
2011-09-30T02:55:55|687194770821|343597387136
2012-06-12T09:25:19|962072677766|962072677764
2012-06-12T11:30:09|962072677767|962072677764
2011-02-20T21:45:00|412316863881|343597387136
2010-12-15T12:45:10|343597387168|343597387166
2011-02-21T06:02:37|412316863908|412316863906
2012-04-22T00:26:21|893353201075|893353201074
2012-08-09T20:11:08|1030792154578|1030792154575
2012-07-15T07:24:46|1030792154579|1030792154575
2012-08-10T10:36:47|1030792154580|1030792154578
2011-04-14T03:16:57|481036340700|343597387227
2011-09-04T02:29:58|618475294179|549755817442
2012-04-23T03:03:59|893353201139|893353201136
2012-04-23T17:39:12|893353201140|893353201136
2012-04-23T09:22:02|893353201142|893353201136
2012-08-09T20:59:17|1030792154619|893353201139
2012-04-22T20:37:41|893353201148|893353201136
2012-01-22T11:23:19|824633724429|824633724419
2012-04-23T06:39:20|893353201166|824633724429
2012-01-22T11:41:14|824633724431|824633724429
2012-07-15T08:36:51|1030792154646|1030792154645
2012-07-15T07:02:53|1030792154647|1030792154645
2012-09-17T03:34:16|1099511631387|1099511631386
2012-07-15T07:53:53|1030792154653|1030792154645
2012-09-16T23:26:15|1099511631390|1099511631388
2012-07-16T02:25:50|1030792154656|1030792154646
2012-09-17T21:43:32|1099511631394|1099511631386
2011-12-17T02:43:58|755914247726|618475294248
2011-09-04T18:33:39|618475294258|618475294248
2012-10-24T07:43:28|1099511631416|962072677943
2012-05-30T09:45:30|962072677949|962072677943
2011-10-10T21:28:29|687194771008|412316864060
2012-10-24T08:00:11|1099511631425|1099511631416
2011-10-10T21:32:16|687194771010|687194771008
2012-10-24T11:16:16|1099511631427|962072677949
2012-05-31T04:09:58|962072677957|962072677943
2012-10-16T18:26:47|1099511631450|1099511631449
2012-10-16T18:42:37|1099511631477|1099511631475
2012-10-16T19:40:34|1099511631479|1099511631475
2011-03-22T20:40:46|481036340864|481036340859
2012-10-16T14:07:51|1099511631493|1099511631492
2012-10-16T14:09:20|1099511631494|1099511631493
2011-12-15T23:33:51|755914247829|755914247828
2012-03-29T05:32:41|893353201306|755914247828
2012-06-13T08:54:48|962072678074|962072678071
2012-07-08T20:59:48|962072678076|962072678071
2012-06-13T04:17:52|962072678077|962072678071
2012-09-19T21:22:37|1099511631552|549755817663
2012-11-13T13:35:37|1168231108290|1099511631552
2012-09-19T19:30:34|1099511631555|549755817663
2012-09-20T11:52:54|1099511631556|1099511631552
2012-09-19T21:26:21|1099511631558|1099511631552
2011-10-18T08:36:53|687194771154|687194771153
2012-05-26T12:32:22|962072678099|687194771154
2011-10-17T16:28:20|687194771157|687194771153
2012-07-08T08:46:42|962072678102|687194771153
2011-10-18T08:25:28|687194771159|687194771153
2011-10-18T01:00:26|687194771160|687194771157
2012-08-15T12:31:32|1030792154855|1030792154852
2012-08-15T12:33:58|1030792154856|1030792154852
2012-08-16T04:15:06|1030792154857|1030792154852
2012-08-16T14:52:29|1030792154858|1030792154857
2012-11-13T17:52:07|1168231108337|274877910764
2012-11-14T09:46:44|1168231108338|1168231108337
2012-07-08T07:05:28|962072678134|893353201397
2012-10-25T02:24:23|1099511631607|893353201397
2012-04-28T21:07:14|893353201400|893353201397
2012-03-27T01:28:19|893353201402|893353201401
2012-04-28T07:53:22|893353201403|893353201397
2012-09-20T13:04:58|1099511631620|1099511631616
2012-11-25T22:23:57|1168231108357|1099511631616
2012-09-21T23:26:30|1099511631625|1099511631624
2012-09-21T23:28:27|1099511631630|1099511631624
2012-10-23T01:11:28|1099511631634|1099511631633
2012-10-22T20:49:41|1099511631635|1099511631633
2012-10-22T20:37:03|1099511631636|1099511631633
2012-10-23T12:46:52|1099511631637|1099511631634
2012-10-23T09:24:55|1099511631638|1099511631635
2012-10-22T22:05:54|1099511631639|1099511631635
2012-08-17T09:13:29|1030792154925|1030792154923
2012-08-16T18:34:13|1030792154926|1030792154923
2012-08-17T02:09:42|1030792154928|1030792154923
2012-07-08T23:45:37|962072678201|962072678199
2012-07-09T02:16:09|962072678202|962072678199
2012-11-26T04:31:06|1168231108416|755914247999
2012-09-19T22:32:58|1099511631682|755914247999
2012-11-26T11:51:46|1168231108419|1099511631682
2012-05-24T01:58:06|962072678219|962072678215
2012-05-26T19:17:27|962072678221|962072678220
2011-10-17T02:58:24|687194771280|549755817807
2011-05-28T16:39:33|549755817810|549755817807
2011-05-28T10:57:45|549755817811|549755817807
2011-10-12T07:24:01|687194771284|549755817807
2011-11-01T17:59:58|687194771285|549755817807
2012-05-24T16:21:11|962072678230|687194771284
2012-04-13T14:44:12|893353201500|687194771290
2012-05-26T07:56:11|962072678237|687194771290
2011-10-17T14:38:20|687194771294|687194771290
2012-11-25T22:11:28|1168231108447|893353201500
2012-10-25T19:18:18|1099511631716|1099511631715
2012-10-31T16:28:36|1099511631717|1099511631715
2012-10-22T18:41:58|1099511631728|1030792154990
2012-11-15T02:36:43|1168231108471|1168231108470
2012-11-14T09:51:34|1168231108472|1168231108470
2012-11-15T02:17:09|1168231108474|1168231108470
2012-10-23T13:30:51|1099511631743|1099511631741
2012-07-08T08:12:17|962072678272|962072678268
2012-07-08T21:21:07|962072678273|962072678268
2012-11-26T00:07:33|1168231108482|962072678268
2012-10-22T22:15:25|1099511631747|1099511631741
2012-11-14T16:15:21|1168231108487|1168231108485
2011-10-11T18:12:12|687194771336|687194771334
2012-05-26T05:46:57|962072678282|962072678281
2012-10-25T09:52:01|1099511631755|962072678282
2012-05-26T05:57:20|962072678284|962072678281
2011-11-19T15:02:27|755914248352|549755818143
2012-04-18T09:21:43|893353201826|549755818143
2012-04-18T12:01:52|893353201827|549755818143
2012-04-18T09:20:25|893353201828|549755818143
2012-10-13T09:08:08|1099511632037|893353201827
2012-07-04T02:24:21|962072678566|549755818143
2012-11-08T23:02:39|1099511632047|1099511632046
2012-11-09T01:25:00|1168231108784|1099511632046
2012-11-09T02:02:35|1168231108785|1168231108784
2012-11-09T06:47:05|1168231108786|1168231108784
2012-11-09T03:35:11|1168231108791|1099511632046
2012-11-08T16:53:07|1099511632056|1099511632046
2011-07-01T08:07:24|549755818172|549755818171
2012-04-18T14:57:04|893353201858|549755818172
2011-11-19T14:59:32|755914248387|549755818171
2012-11-08T22:37:56|1099511632069|1099511632065
2012-10-13T09:06:11|1099511632087|1099511632084
2012-10-07T13:23:23|1099511632088|1099511632084
2012-10-07T16:21:16|1099511632089|1099511632084
2012-11-08T21:50:35|1099511632090|1099511632084
2012-10-07T04:06:00|1099511632094|1099511632084
2012-11-09T01:14:13|1168231108831|1099511632084
2012-11-08T15:02:34|1099511632099|549755818210
2012-10-13T23:53:12|1099511632100|549755818210
2012-10-06T22:43:54|1099511632103|549755818210
2012-07-03T16:59:34|962072678643|893353201906
2012-04-18T15:30:16|893353201910|893353201906
2012-11-08T16:49:12|1099511632121|893353201906
2012-11-09T11:00:21|1168231108859|1099511632121
2012-11-10T07:25:13|1168231108867|1168231108866
2012-11-09T12:23:33|1168231108872|1168231108866
2012-05-05T09:07:15|893353201932|893353201931
2012-10-05T14:44:21|1099511632141|893353201932
2012-05-04T22:17:21|893353201934|893353201931
2012-05-04T22:45:25|893353201936|893353201934
2012-05-05T04:25:46|893353201937|893353201931
2012-11-12T07:57:12|1168231108882|893353201932
2012-05-05T16:28:09|893353201939|893353201932
2012-05-05T02:11:14|893353201941|893353201934
2012-05-05T03:30:33|893353201943|893353201934
2011-04-19T11:51:49|481036341530|481036341524
2012-10-05T14:44:21|1099511632162|206158434593
2012-04-21T01:16:22|893353201956|824633725219
2012-03-08T17:29:05|893353201957|824633725219
2012-03-14T19:04:01|893353201958|824633725219
2012-06-19T05:46:04|962072678696|893353201957
2012-06-19T05:15:27|962072678698|824633725219
2012-07-02T21:34:14|962072678699|824633725219
2012-10-27T00:05:44|1099511632176|1099511632175
2012-11-08T02:50:52|1099511632177|618475295022
2012-11-12T03:05:55|1168231108915|1099511632176
2012-10-27T02:06:22|1099511632180|1099511632175
2012-10-27T23:38:14|1099511632181|1099511632176
2012-05-04T23:32:51|893353201976|618475295022
2012-10-27T19:19:03|1099511632185|1099511632176
2012-10-27T02:38:31|1099511632187|1099511632176
2012-10-27T00:22:44|1099511632188|1099511632176
2012-11-28T19:01:23|1168231108930|1168231108929
2012-11-28T17:55:47|1168231108931|1168231108929
2012-11-28T17:53:26|1168231108932|1168231108929
2011-11-04T04:52:54|687194771783|687194771781
2012-11-28T21:06:33|1168231108936|1168231108929
2012-09-18T03:11:27|1099511632201|687194771781
2012-10-05T19:01:56|1099511632203|687194771781
2012-11-08T06:36:39|1099511632205|687194771781
2012-03-08T14:07:54|893353202021|824633725284
2012-05-03T05:16:54|893353202023|824633725284
2012-09-18T01:00:55|1099511632233|824633725284
2012-06-18T07:59:09|962072678762|893353202023
2012-06-18T13:19:52|962072678764|824633725284
2012-06-18T22:43:25|962072678766|962072678764
2012-05-03T05:54:28|893353202031|893353202023
2012-07-03T02:48:51|962072678770|962072678769
2012-11-28T20:54:28|1168231108979|962072678769
2012-07-02T21:32:05|962072678775|962072678769
2012-07-03T02:25:31|962072678776|962072678775
2012-07-03T22:28:45|962072678777|962072678776
2012-07-03T03:08:47|962072678778|962072678769
2012-07-03T09:28:02|962072678779|962072678769
2012-10-05T16:09:21|1099511632253|962072678777
2012-07-03T22:30:08|962072678782|962072678777
2012-07-02T21:31:01|962072678783|962072678769
2012-11-12T11:00:40|1168231109006|1168231109004
2012-11-13T03:40:12|1168231109008|1168231109004
2012-11-02T21:51:02|1099511632278|1099511632276
2012-11-02T20:02:27|1099511632281|1099511632276
2012-11-03T01:28:00|1099511632283|1099511632276
2012-11-28T00:33:17|1168231109020|1099511632276
2012-11-03T02:20:04|1099511632288|1099511632276
2012-11-28T01:41:18|1168231109025|1168231109020
2012-11-12T03:04:12|1168231109026|1099511632276
2012-11-12T19:22:01|1168231109030|824633725348
2012-06-18T14:17:43|962072678823|824633725348
2012-03-05T19:45:32|824633725353|824633725348
2012-03-05T14:23:01|824633725355|824633725348
