creationDate|PersonId|PostId
2011-07-04T04:36:49|1204|549755815669
2011-07-05T09:19:52|13194139534730|549755815669
2011-07-06T05:58:18|13194139534730|549755815670
2011-11-20T22:35:41|1204|755914245892
2012-09-27T03:44:34|1204|1099511629605
2012-09-24T18:53:51|13194139534730|1099511629605
2012-09-24T19:53:48|28587302322210|1099511629605
2012-09-29T05:40:16|30786325578726|1099511629605
2012-09-26T13:33:45|1204|1099511629607
2012-09-28T17:37:12|13194139534730|1099511629607
2012-09-23T14:18:29|28587302322210|1099511629607
2012-09-25T05:00:49|30786325578726|1099511629607
2011-11-25T03:23:12|1204|755914245940
2011-11-27T18:31:22|1204|755914245947
2011-11-23T22:24:57|24189255812167|755914245947
2010-08-10T10:48:17|1204|206158432065
2011-05-11T12:45:40|1204|549755815775
2011-05-16T12:23:24|1204|549755815784
2011-05-12T15:01:29|1204|549755815788
2012-01-06T08:27:57|24189255812167|755914246019
2012-10-22T21:54:40|1204|1099511629710
2012-10-27T18:22:44|13194139534730|1099511629712
2012-07-17T13:56:38|1204|1030792153000
2012-07-16T15:31:09|13194139534730|1030792153000
2012-07-13T23:14:21|24189255812167|1030792153000
2012-07-13T15:51:02|28587302322210|1030792153000
2012-07-15T00:41:49|30786325578726|1030792153000
2012-07-19T00:21:20|1204|1030792153015
2011-10-07T05:08:13|1204|687194769359
2011-09-30T20:07:29|1204|687194769361
2011-09-30T12:36:18|13194139534730|687194769361
2011-07-31T03:55:59|1204|618475292646
2011-07-29T10:51:12|1204|618475292659
2011-05-04T15:07:32|13194139534730|481036339204
2011-05-04T12:13:26|13194139534730|481036339213
2010-06-07T23:52:55|1204|137438955562
2010-06-01T19:46:44|1204|137438955572
2012-10-20T13:59:10|2199023255824|1099511629996
2012-10-16T00:20:05|2199023256383|1099511629996
2012-10-20T16:34:35|4398046511304|1099511629996
2012-10-21T13:35:40|4398046511661|1099511629996
2012-10-18T06:17:30|4398046512405|1099511629996
2012-10-18T22:12:49|15393162789106|1099511629996
2012-10-20T21:12:53|17592186045284|1099511629996
2012-10-20T18:07:58|19791209300814|1099511629996
2012-10-15T15:38:50|19791209301454|1099511629996
2012-10-15T18:19:58|19791209301531|1099511629996
2012-10-18T16:48:05|21990232556019|1099511629996
2012-10-18T04:19:38|21990232556083|1099511629996
2012-10-21T13:41:08|21990232556130|1099511629996
2012-10-18T09:30:04|24189255812037|1099511629996
2012-10-21T01:36:42|24189255812556|1099511629996
2012-10-18T11:09:22|35184372090482|1099511629996
2012-10-19T22:31:20|35184372090482|1099511629999
2012-07-27T08:37:24|21990232556083|1030792153283
2011-10-30T11:05:03|910|687194769623
2011-10-29T21:37:03|2199023256383|687194769623
2011-11-02T00:50:23|4398046511304|687194769623
2011-10-31T09:02:40|4398046511661|687194769623
2011-11-01T07:12:02|13194139534949|687194769623
2011-11-03T10:27:39|17592186045284|687194769623
2011-11-03T08:12:36|19791209300224|687194769623
2011-11-01T01:25:03|19791209300814|687194769623
2011-11-02T01:33:39|19791209301454|687194769623
2011-10-31T02:39:04|19791209301531|687194769623
2011-10-29T11:26:59|19791209301580|687194769623
2010-12-06T13:52:52|910|343597385989
2010-12-06T22:43:08|2199023255824|343597385989
2010-12-04T10:46:39|2199023256383|343597385989
2010-12-04T11:19:44|4398046511661|343597385989
2011-11-11T18:52:17|21990232556130|755914246420
2011-05-01T09:33:14|910|481036339496
2011-05-08T00:38:46|2199023255824|481036339496
2011-05-05T17:14:57|4398046511304|481036339496
2011-05-02T10:30:45|4398046512405|481036339496
2011-05-02T02:47:54|10995116277851|481036339496
2011-05-07T13:49:17|15393162789106|481036339496
2012-08-11T09:54:55|17592186045284|1030792153391
2011-09-15T04:51:18|2199023256383|687194769727
2011-09-13T08:45:55|4398046511304|687194769727
2011-09-18T05:46:56|4398046512405|687194769727
2011-09-17T14:20:36|17592186045284|687194769727
2011-09-11T22:05:20|19791209300224|687194769727
2011-09-13T06:43:07|19791209300814|687194769727
2011-09-12T06:05:19|19791209301454|687194769727
2011-09-13T23:36:59|19791209301580|687194769727
2012-11-24T17:02:18|4398046512405|1168231106882
2012-11-22T11:26:41|2199023256383|1168231106890
2012-11-27T08:42:36|4398046511304|1168231106890
2012-11-24T05:54:13|4398046512405|1168231106890
2012-11-24T19:12:09|13194139534949|1168231106890
2012-11-25T15:23:19|19791209300224|1168231106890
2012-11-26T01:42:44|19791209301454|1168231106890
2012-11-25T08:35:01|19791209301531|1168231106890
2012-11-26T23:49:25|19791209301580|1168231106890
2012-11-22T13:14:12|21990232556019|1168231106890
2012-11-25T04:42:41|21990232556083|1168231106890
2012-11-25T19:56:24|21990232556130|1168231106890
2012-11-27T21:06:08|24189255811914|1168231106890
2012-11-26T04:34:10|24189255812037|1168231106890
2012-11-27T08:36:34|24189255812556|1168231106890
2012-11-26T04:24:37|26388279067210|1168231106890
2012-11-27T05:56:46|28587302322311|1168231106890
2012-11-21T10:32:11|30786325578120|1168231106890
2012-11-22T19:56:17|30786325578829|1168231106890
2012-11-21T15:52:56|30786325578929|1168231106890
2012-11-25T07:45:23|32985348833584|1168231106890
2012-11-21T17:41:41|32985348833938|1168231106890
2012-11-21T10:43:35|37383395345707|1168231106890
2012-11-27T01:13:29|2199023256383|1168231106891
2012-11-22T23:00:12|4398046511304|1168231106891
2012-11-23T17:54:43|4398046512405|1168231106891
2012-11-26T04:32:32|13194139534949|1168231106891
2012-11-26T09:32:07|19791209300224|1168231106891
2012-11-26T18:58:06|19791209301454|1168231106891
2012-11-26T18:12:56|19791209301531|1168231106891
2012-11-24T09:49:49|19791209301580|1168231106891
2012-11-25T02:51:39|21990232556019|1168231106891
2012-11-27T03:43:15|21990232556083|1168231106891
2012-11-25T04:16:57|21990232556130|1168231106891
2012-11-27T18:53:51|24189255811914|1168231106891
2012-11-27T10:05:25|24189255812037|1168231106891
2012-11-21T19:58:27|24189255812556|1168231106891
2012-11-22T13:56:07|26388279067210|1168231106891
2012-11-28T03:27:17|28587302322311|1168231106891
2012-11-22T00:30:29|30786325578120|1168231106891
2012-11-23T02:06:56|30786325578829|1168231106891
2012-11-26T16:10:48|30786325578929|1168231106891
2012-11-27T08:43:34|32985348833584|1168231106891
2012-11-21T11:37:41|32985348833938|1168231106891
2012-11-23T04:24:31|37383395345707|1168231106891
2012-11-24T01:09:15|2199023256383|1168231106894
2012-11-21T22:18:40|4398046511304|1168231106894
2012-11-23T22:09:56|4398046512405|1168231106894
2012-11-22T02:06:04|13194139534949|1168231106894
2012-11-24T15:31:08|19791209300224|1168231106894
2012-11-21T15:54:36|19791209301454|1168231106894
2012-11-23T14:31:37|19791209301531|1168231106894
2012-11-22T00:37:13|19791209301580|1168231106894
2012-11-24T03:45:53|21990232556019|1168231106894
2012-11-23T02:27:07|21990232556083|1168231106894
2012-11-23T19:57:55|21990232556130|1168231106894
2012-11-28T01:56:44|24189255811914|1168231106894
2012-11-26T20:04:51|24189255812037|1168231106894
2012-11-27T12:39:30|24189255812556|1168231106894
2012-11-27T13:52:54|26388279067210|1168231106894
2012-11-27T06:25:30|28587302322311|1168231106894
2012-11-27T08:31:07|30786325578120|1168231106894
2012-11-25T05:01:33|30786325578829|1168231106894
2012-11-22T11:56:23|30786325578929|1168231106894
2012-11-22T10:57:51|32985348833584|1168231106894
2012-11-24T07:25:34|32985348833938|1168231106894
2012-11-25T14:40:53|37383395345707|1168231106894
2012-11-27T21:27:57|2199023256383|1168231106895
2012-11-21T04:34:29|4398046511304|1168231106895
2012-11-21T12:54:21|4398046512405|1168231106895
2012-11-21T11:36:10|13194139534949|1168231106895
2012-11-26T09:14:09|19791209300224|1168231106895
2012-11-26T05:49:14|19791209301454|1168231106895
2012-11-24T16:35:55|19791209301531|1168231106895
2012-11-21T08:28:18|19791209301580|1168231106895
2012-11-22T10:52:29|21990232556019|1168231106895
2012-11-22T13:36:13|21990232556083|1168231106895
2012-11-24T20:34:54|21990232556130|1168231106895
2012-11-24T02:30:32|24189255811914|1168231106895
2012-11-24T03:46:29|24189255812037|1168231106895
2012-11-27T05:37:40|24189255812556|1168231106895
2012-11-25T17:23:43|26388279067210|1168231106895
2012-11-27T12:15:59|28587302322311|1168231106895
2012-11-22T07:14:37|30786325578120|1168231106895
2012-11-26T13:52:36|30786325578829|1168231106895
2012-11-22T00:19:02|30786325578929|1168231106895
2012-11-23T22:35:09|32985348833584|1168231106895
2012-11-25T20:19:15|32985348833938|1168231106895
2012-11-21T12:16:22|37383395345707|1168231106895
