creationDate|PersonId|CommentId
2011-07-19T22:53:14|1682|618475291371
2011-07-19T22:53:14|2199023255898|618475291371
2011-07-19T22:53:14|2199023256055|618475291371
2011-07-19T22:53:14|2199023256304|618475291371
2011-07-19T22:53:14|2199023256573|618475291371
2011-07-19T22:53:14|4398046511247|618475291371
2011-07-19T22:53:14|4398046511357|618475291371
2011-07-19T22:53:14|4398046512195|618475291371
2011-07-19T22:53:14|4398046512351|618475291371
2011-07-19T22:53:14|4398046512585|618475291371
2011-07-19T22:53:14|6597069767216|618475291371
2011-07-19T22:53:14|6597069768067|618475291371
2011-07-19T22:53:14|6597069768249|618475291371
2011-07-19T22:53:14|8796093022402|618475291371
2011-07-19T22:53:14|8796093022932|618475291371
2011-07-19T22:53:14|8796093023537|618475291371
2011-07-19T22:53:14|8796093023616|618475291371
2011-07-19T22:53:14|8796093023864|618475291371
2011-07-19T22:53:14|8796093023891|618475291371
2011-07-19T22:53:14|8796093023896|618475291371
2011-07-19T22:53:14|10995116277761|618475291371
2011-07-19T22:53:14|10995116277892|618475291371
2011-07-19T22:53:14|10995116278083|618475291371
2011-07-19T22:53:14|10995116278091|618475291371
2011-07-19T22:53:14|10995116278230|618475291371
2011-07-19T22:53:14|10995116278274|618475291371
2011-07-19T22:53:14|10995116278326|618475291371
2011-07-19T22:53:14|10995116278710|618475291371
2011-07-19T22:53:14|10995116278767|618475291371
2011-07-19T22:53:14|10995116279335|618475291371
2011-07-19T22:53:14|10995116279452|618475291371
2011-07-19T22:53:14|13194139533966|618475291371
2011-07-19T22:53:14|15393162788957|618475291371
2011-07-19T22:53:14|15393162789023|618475291371
2011-07-19T22:53:14|15393162789151|618475291371
2011-07-19T22:53:14|15393162789781|618475291371
2011-07-19T22:53:14|15393162790071|618475291371
2011-07-19T22:53:14|15393162790399|618475291371
2011-07-19T22:53:14|17592186044645|618475291371
2011-07-19T22:53:14|17592186044794|618475291371
2011-07-19T22:53:14|17592186045004|618475291371
2011-07-19T22:53:14|17592186045488|618475291371
2011-07-19T22:53:14|17592186045813|618475291371
2011-07-19T22:53:14|19791209300224|618475291371
2012-10-17T09:06:59|17592186045813|1099511628525
2012-11-15T06:48:52|17592186044794|1168231105389
2012-11-05T02:20:59|2199023256573|1099511628666
2012-11-04T11:11:19|4398046511247|1099511628666
2012-11-05T00:50:20|4398046511357|1099511628666
2012-11-06T18:59:24|4398046512195|1099511628666
2012-11-09T04:10:33|4398046512351|1099511628666
2012-11-05T03:23:35|4398046512585|1099511628666
2012-11-04T12:55:17|6597069767216|1099511628666
2012-11-02T22:17:45|6597069768067|1099511628666
2012-11-06T01:23:28|6597069768249|1099511628666
2012-11-09T12:10:50|8796093022402|1099511628666
2012-11-08T05:39:54|8796093022932|1099511628666
2012-11-03T00:50:15|8796093023537|1099511628666
2012-11-06T04:57:01|8796093023616|1099511628666
2012-11-08T13:55:21|8796093023864|1099511628666
2012-11-06T15:54:26|8796093023891|1099511628666
2012-11-09T03:51:18|8796093023896|1099511628666
2012-11-07T17:57:46|10995116277761|1099511628666
2012-11-07T23:12:34|10995116277892|1099511628666
2012-04-03T22:02:15|28587302323557|893353198471
2010-06-25T14:04:04|1443|137438954397
2012-09-07T02:47:25|15393162789151|1030792151997
2012-11-19T01:30:47|28587302322210|1168231105479
2012-11-15T11:33:35|28587302322534|1168231105479
2012-11-20T07:24:12|28587302322838|1168231105479
2012-11-15T01:39:50|28587302323263|1168231105479
2012-11-15T15:00:42|28587302323557|1168231105479
2012-11-14T22:57:11|30786325578070|1168231105479
2012-11-15T11:45:48|30786325579231|1168231105479
2012-11-15T13:17:34|32985348833375|1168231105479
2012-11-16T16:15:28|32985348833450|1168231105479
2012-11-18T13:54:03|32985348833673|1168231105479
2012-11-19T22:31:48|32985348833719|1168231105479
2012-11-17T23:21:11|35184372090415|1168231105503
2011-09-28T15:39:18|27|687194768393
2012-06-27T02:44:47|4398046511247|962072675349
2010-11-20T15:20:23|27|343597384846
2010-11-23T16:11:41|555|343597384846
2010-11-24T16:37:31|808|343597384846
2010-11-20T02:10:38|981|343597384846
2010-11-23T11:31:59|1223|343597384846
2010-11-26T01:43:53|1443|343597384846
2010-11-21T08:38:37|1582|343597384846
2010-11-22T09:11:59|1682|343597384846
2010-11-21T19:02:12|2199023255898|343597384846
2010-11-20T01:55:07|2199023256055|343597384846
2010-11-25T12:38:54|2199023256304|343597384846
2010-11-19T16:37:37|2199023256573|343597384846
2010-11-25T03:22:49|4398046511247|343597384846
2010-11-19T13:59:36|4398046511357|343597384846
2010-11-23T23:35:51|4398046512195|343597384846
2010-11-23T01:30:23|4398046512351|343597384846
2010-11-21T16:06:12|4398046512585|343597384846
2010-11-20T06:21:21|6597069767216|343597384846
2010-11-23T22:48:10|6597069768067|343597384846
2010-11-24T03:31:55|6597069768249|343597384846
2010-11-19T19:39:04|8796093022402|343597384846
2010-11-22T08:50:25|8796093022932|343597384846
2010-11-24T04:57:25|8796093023537|343597384846
2010-11-22T05:36:41|8796093023616|343597384846
2010-11-24T15:37:33|8796093023864|343597384846
2010-11-25T15:48:17|8796093023891|343597384846
2010-11-23T02:21:58|8796093023896|343597384846
2010-11-24T23:46:34|10995116277761|343597384846
2010-11-26T03:24:54|10995116277892|343597384846
2010-11-24T04:46:08|10995116278767|343597384846
2011-12-30T19:26:11|17592186045004|755914245336
2012-07-24T02:18:49|28587302322210|1030792152721
2012-07-05T06:05:22|28587302322210|962072675997
2012-08-17T18:30:05|13194139534730|1030792152752
2012-08-18T11:50:53|24189255812167|1030792152752
2012-11-10T22:15:08|1204|1099511629491
2012-11-11T09:28:34|13194139534730|1099511629491
2012-11-08T04:38:10|24189255812167|1099511629491
2012-11-10T10:11:22|28587302322210|1099511629491
2012-11-12T00:51:07|30786325578726|1099511629491
2012-11-06T01:38:37|35184372089722|1099511629491
2012-11-09T09:43:10|1204|1099511629492
2012-08-20T10:53:46|1204|1030792152778
2012-08-22T06:36:48|13194139534730|1030792152778
2012-08-22T01:45:27|24189255812167|1030792152778
2012-08-18T23:58:58|28587302322210|1030792152778
2012-11-25T17:48:35|21990232556130|1168231106707
2011-10-30T03:05:46|2199023255824|687194769563
2012-07-08T14:05:47|10995116278996|962072677228
2012-10-26T13:20:16|28587302323557|1099511630761
2011-06-15T15:02:59|2199023256031|549755816904
2011-05-19T20:30:31|4398046511181|549755817023
2011-12-22T22:06:54|910|755914247535
2011-12-22T17:54:30|2199023255851|755914247535
2011-12-25T05:18:28|2199023256031|755914247535
2011-12-28T01:11:48|2199023256183|755914247535
2011-12-28T14:37:25|2199023256361|755914247535
2011-12-28T15:17:17|6597069767597|755914247535
2011-12-28T02:12:56|6597069768129|755914247535
2010-12-19T10:31:29|910|343597387136
2012-07-21T05:08:25|910|1030792154645
2012-07-15T18:05:40|6597069767484|1030792154645
2012-07-21T04:27:01|6597069768129|1030792154645
2012-07-19T04:42:01|6597069768167|1030792154645
2012-07-21T10:48:17|10995116278230|1030792154645
2012-07-17T19:07:51|10995116278727|1030792154645
2012-07-18T06:15:46|10995116279024|1030792154645
2012-07-16T13:13:29|13194139534447|1030792154645
2012-07-16T20:30:14|17592186044648|1030792154645
2012-07-20T02:22:10|17592186044850|1030792154645
2012-07-21T08:58:17|19791209300150|1030792154645
2012-07-19T23:15:06|21990232556623|1030792154645
2012-07-21T16:44:30|24189255811723|1030792154645
2012-07-17T08:18:20|28587302323389|1030792154645
2012-07-20T17:54:49|28587302323659|1030792154645
2012-07-20T12:54:22|30786325578598|1030792154645
2012-07-16T03:55:26|30786325579250|1030792154645
2012-09-22T23:34:44|10995116278230|1099511631388
2011-02-10T07:57:19|4398046511181|412316864102
2011-02-03T21:52:01|4398046512195|412316864102
2011-02-05T03:07:45|6597069766769|412316864102
2011-02-10T09:00:12|10995116278230|412316864102
2012-10-24T12:01:21|1204|1099511631639
2012-10-26T00:52:22|1555|1099511631639
2012-10-26T06:37:41|4398046512351|1099511631639
2012-10-24T07:20:53|4398046512388|1099511631639
2012-10-27T21:57:36|4398046512582|1099511631639
2012-10-26T04:47:33|8796093023087|1099511631639
2012-10-26T13:35:25|8796093023851|1099511631639
2012-10-24T01:15:20|10995116278066|1099511631639
2012-10-23T15:02:46|13194139533919|1099511631639
2012-10-26T00:54:43|13194139534169|1099511631639
2012-10-28T23:35:02|17592186045627|1099511631639
2012-10-27T06:54:28|19791209300778|1099511631639
2012-10-29T10:49:38|19791209300812|1099511631639
2012-10-25T10:49:11|21990232555639|1099511631639
2012-10-27T00:30:16|21990232556121|1099511631639
2012-10-24T01:52:04|24189255811148|1099511631639
2012-10-22T22:51:27|24189255811441|1099511631639
2012-10-24T19:44:50|26388279066936|1099511631639
2012-10-26T09:22:01|26388279067210|1099511631639
2012-10-28T07:44:41|28587302322216|1099511631639
2012-10-23T10:11:29|28587302323330|1099511631639
2012-10-23T00:20:09|30786325578612|1099511631639
2012-08-18T00:24:00|26388279066936|1030792154923
2012-01-04T22:04:45|4398046512582|755914247999
2012-04-14T14:16:15|1204|893353201500
2012-04-16T12:17:05|1555|893353201500
2012-04-14T04:02:09|4398046512351|893353201500
2012-04-20T02:52:04|4398046512388|893353201500
2012-04-14T03:05:27|4398046512582|893353201500
2012-04-19T09:20:52|8796093023087|893353201500
2012-04-19T15:50:32|8796093023851|893353201500
2012-04-19T10:37:19|10995116278066|893353201500
2012-04-14T05:34:27|13194139533919|893353201500
2012-04-17T20:02:34|13194139534169|893353201500
2012-04-16T07:21:36|17592186045627|893353201500
2012-04-15T07:40:43|19791209300778|893353201500
2012-04-16T15:27:10|19791209300812|893353201500
2012-04-19T18:35:00|21990232555639|893353201500
2012-04-14T04:00:30|21990232556121|893353201500
2012-04-18T13:08:53|24189255811148|893353201500
2012-04-16T23:39:42|24189255811441|893353201500
2012-04-19T00:04:58|26388279066936|893353201500
2012-04-15T12:33:20|26388279067210|893353201500
2012-04-19T14:04:30|28587302322216|893353201500
2012-04-17T01:22:10|28587302323330|893353201500
2012-11-12T04:36:38|705|1168231109062
2012-11-12T04:15:51|910|1168231109062
2012-11-14T10:40:30|1204|1168231109062
2012-11-15T09:28:43|2199023256031|1168231109062
2012-11-12T14:37:00|2199023256503|1168231109062
2012-11-11T08:25:50|2199023256657|1168231109062
2012-11-13T13:33:21|4398046511608|1168231109062
2012-11-12T06:03:31|8796093022572|1168231109062
2012-11-12T05:30:23|13194139533727|1168231109062
2012-11-12T07:23:18|13194139534447|1168231109062
2012-11-12T19:44:24|13194139534663|1168231109062
2012-11-09T17:10:22|15393162789420|1168231109062
2012-11-12T14:23:56|17592186044645|1168231109062
2012-11-10T09:41:24|17592186045707|1168231109062
2012-11-09T18:15:03|21990232555855|1168231109062
2012-11-11T13:12:16|21990232557028|1168231109062
2012-11-12T10:59:27|24189255812726|1168231109062
2012-11-13T02:12:29|26388279066773|1168231109062
2012-11-14T21:44:38|26388279067202|1168231109062
2012-11-09T22:15:55|28587302322180|1168231109062
2012-11-10T23:10:04|32985348834665|1168231109062
2012-11-15T17:33:15|35184372088985|1168231109062
2012-11-12T20:33:22|35184372089633|1168231109062
2012-11-11T23:19:58|35184372090106|1168231109062
2012-11-15T05:28:35|37383395346041|1168231109062
2012-11-14T02:33:58|705|1168231109063
2012-11-18T17:14:15|910|1168231109063
2012-11-14T16:35:00|1204|1168231109063
2012-11-13T19:37:44|2199023256031|1168231109063
2012-11-17T16:44:04|2199023256503|1168231109063
2012-11-16T21:54:08|2199023256657|1168231109063
2012-11-18T01:50:14|4398046511608|1168231109063
2012-11-15T09:58:37|8796093022572|1168231109063
2012-11-12T22:43:40|13194139533727|1168231109063
2012-11-14T04:50:08|13194139534447|1168231109063
2012-11-18T15:16:46|13194139534663|1168231109063
2012-11-13T15:41:59|15393162789420|1168231109063
2012-11-17T04:43:38|17592186044645|1168231109063
2012-11-14T02:51:59|17592186045707|1168231109063
2012-11-17T00:32:23|21990232555855|1168231109063
2012-11-17T18:11:53|21990232557028|1168231109063
2012-11-14T11:50:28|24189255812726|1168231109063
2012-11-16T15:02:56|26388279066773|1168231109063
2012-11-14T21:33:22|26388279067202|1168231109063
2012-11-17T03:40:57|28587302322180|1168231109063
2012-11-13T20:04:58|32985348834665|1168231109063
2012-11-13T09:42:40|35184372088985|1168231109063
2012-11-17T23:10:57|35184372089633|1168231109063
2012-11-12T23:46:17|35184372090106|1168231109063
2012-11-16T19:58:08|37383395346041|1168231109063
2012-09-02T15:37:32|21990232556183|1030792155916
2012-07-13T22:41:10|26388279067210|1030792156268
2012-05-27T07:18:11|17592186045627|962072679557
2012-08-28T04:51:04|17592186045627|1030792156297
2012-09-03T08:02:15|19791209300227|1030792156297
2012-08-27T20:55:39|21990232556083|1030792156297
2012-08-28T20:24:55|26388279067210|1030792156297
2012-06-05T02:05:37|26388279067210|962072679615
2012-07-29T13:37:34|28587302322311|1030792156384
2012-08-06T11:46:33|4398046512405|1030792156467
2012-08-18T15:38:45|8796093023077|1030792156897
2011-07-08T00:38:16|15393162789912|549755819772
2012-08-11T11:35:04|28587302322767|1030792156954
2012-09-23T17:36:13|910|1099511633748
2012-08-16T09:20:49|4398046511926|1030792157023
2012-05-05T23:15:23|910|893353203624
2012-05-04T16:16:09|2199023256904|893353203624
2012-05-03T18:30:47|4398046511926|893353203624
2012-05-01T06:16:55|4398046512405|893353203624
2012-05-05T15:17:36|6597069767115|893353203624
2012-05-02T19:28:07|8796093022726|893353203624
2012-05-01T18:20:22|8796093023077|893353203624
2012-05-05T10:28:46|13194139533919|893353203624
2012-05-03T23:23:36|15393162789912|893353203624
2012-05-03T04:24:25|19791209300778|893353203624
2012-05-06T04:37:16|21990232556205|893353203624
2012-05-05T10:16:59|24189255811441|893353203624
2012-05-03T10:41:22|28587302322767|893353203624
2012-05-07T15:30:39|28587302323163|893353203624
2012-08-14T23:55:17|4398046511926|1030792157105
2012-09-25T06:34:06|910|1099511633858
2012-09-26T04:50:45|2199023256904|1099511633858
2012-09-23T18:17:05|4398046511926|1099511633858
2012-09-22T14:50:53|4398046512405|1099511633858
2012-09-22T07:47:09|6597069767115|1099511633858
2012-09-21T15:57:34|8796093022726|1099511633858
2012-09-27T21:28:24|8796093023077|1099511633858
2012-09-27T06:55:34|13194139533919|1099511633858
2012-09-21T21:33:54|15393162789912|1099511633858
2012-09-22T01:17:16|19791209300778|1099511633858
2012-09-24T07:18:36|21990232556205|1099511633858
2012-09-27T01:36:57|24189255811441|1099511633858
2012-09-21T19:26:27|28587302322767|1099511633858
2012-09-27T21:14:03|28587302323163|1099511633858
2012-09-25T12:00:57|30786325578528|1099511633858
2012-09-23T12:03:47|32985348834072|1099511633858
2012-07-28T16:48:19|17592186045041|1030792157224
2012-07-30T02:55:12|17592186045408|1030792157224
2012-06-26T01:40:36|15393162789912|962072680619
2012-10-17T18:24:51|42|1099511634118
2012-10-18T00:09:39|1425|1099511634118
2012-10-21T20:28:12|2199023255851|1099511634118
2012-10-21T21:53:45|2199023255905|1099511634118
2012-10-21T05:58:44|2199023256303|1099511634118
2012-10-21T11:25:14|2199023256377|1099511634118
2012-10-18T15:53:17|2199023257197|1099511634118
2012-10-18T19:26:19|4398046512008|1099511634118
2012-10-19T16:07:03|4398046512336|1099511634118
2012-10-18T02:58:32|4398046512770|1099511634118
2012-10-22T06:33:32|6597069767675|1099511634118
2012-10-17T23:44:20|8796093023077|1099511634118
2012-10-18T10:00:15|8796093023209|1099511634118
2012-10-19T15:02:14|10995116278066|1099511634118
2012-10-22T03:29:42|10995116279002|1099511634118
2012-10-19T01:28:07|10995116279024|1099511634118
2012-10-22T13:04:06|13194139533966|1099511634118
2012-10-17T21:48:53|15393162789718|1099511634118
2012-10-17T21:19:26|15393162789912|1099511634118
2012-10-20T09:47:40|15393162789916|1099511634118
2012-10-20T15:29:25|17592186045041|1099511634118
2012-10-18T21:48:18|17592186045408|1099511634118
2012-10-21T17:02:37|17592186045813|1099511634118
2012-10-19T00:59:22|19791209300224|1099511634118
2012-10-17T12:15:55|21990232556036|1099511634118
2012-10-20T09:31:35|21990232556317|1099511634118
2012-10-22T22:30:01|21990232556610|1099511634118
2012-10-17T05:30:17|24189255812253|1099511634118
2012-10-20T18:32:49|28587302322307|1099511634118
2012-10-22T20:57:04|28587302322491|1099511634118
2012-10-17T20:00:25|28587302322767|1099511634118
2012-10-21T05:15:37|30786325578526|1099511634118
2012-10-20T21:18:22|30786325578931|1099511634118
2012-10-16T12:38:50|30786325579197|1099511634118
2012-10-16T11:04:15|32985348834072|1099511634118
2012-10-23T02:26:50|32985348834275|1099511634118
2012-10-17T23:32:12|32985348834355|1099511634118
2012-10-22T08:16:18|35184372089942|1099511634118
2012-10-21T23:05:08|35184372090346|1099511634118
2012-05-22T15:40:44|42|962072680673
2012-05-24T05:25:05|1425|962072680673
2012-05-26T06:00:35|2199023255851|962072680673
2012-05-25T10:28:40|2199023255905|962072680673
2012-05-24T03:39:34|2199023256303|962072680673
2012-05-24T08:17:15|2199023256377|962072680673
2012-05-28T06:02:21|2199023257197|962072680673
2012-05-24T22:32:32|4398046512008|962072680673
2012-05-28T13:28:20|4398046512336|962072680673
2012-05-23T17:31:21|4398046512770|962072680673
2012-05-22T08:51:57|6597069767675|962072680673
2012-05-22T20:10:58|8796093023077|962072680673
2012-05-21T19:14:13|8796093023209|962072680673
2012-05-21T21:20:08|10995116278066|962072680673
2012-05-27T19:45:12|10995116279002|962072680673
2012-05-25T16:19:07|10995116279024|962072680673
2012-05-22T23:21:31|13194139533966|962072680673
2012-05-26T11:39:00|15393162789718|962072680673
2012-05-22T07:24:28|15393162789912|962072680673
2012-05-23T06:52:25|15393162789916|962072680673
2012-05-23T10:40:10|17592186045041|962072680673
2012-05-28T11:10:51|17592186045408|962072680673
2012-05-24T19:56:39|17592186045813|962072680673
2012-05-25T19:16:52|19791209300224|962072680673
2012-05-26T03:40:42|21990232556036|962072680673
2012-05-26T23:32:49|21990232556317|962072680673
2012-05-25T10:54:27|21990232556610|962072680673
2012-05-22T13:10:45|24189255812253|962072680673
2012-05-24T05:51:04|28587302322307|962072680673
2012-05-22T04:54:48|28587302322491|962072680673
2012-05-25T18:43:20|28587302322767|962072680673
2012-05-23T07:44:16|30786325578931|962072680673
2012-11-17T12:55:48|10995116279002|1168231110886
2012-11-19T23:47:38|10995116279024|1168231110886
2012-11-19T23:21:16|13194139533966|1168231110886
2012-11-17T12:52:15|15393162789718|1168231110886
2012-11-14T16:33:54|15393162789912|1168231110886
2012-11-19T03:22:44|15393162789916|1168231110886
2012-11-19T06:58:15|17592186045041|1168231110886
2012-11-15T11:15:06|17592186045408|1168231110886
2012-11-20T00:41:15|17592186045813|1168231110886
2012-11-16T04:19:31|19791209300224|1168231110886
2012-11-13T15:44:25|21990232556036|1168231110886
2012-11-20T06:47:11|21990232556317|1168231110886
2012-11-17T23:29:41|21990232556610|1168231110886
2012-11-16T13:03:12|24189255812253|1168231110886
2012-11-20T10:40:10|28587302322307|1168231110886
2012-11-20T07:28:23|28587302322491|1168231110886
2012-11-17T23:07:18|28587302322767|1168231110886
2012-11-20T14:07:05|30786325578526|1168231110886
2012-11-19T19:01:45|30786325578931|1168231110886
2012-11-19T05:07:08|30786325579197|1168231110886
2012-11-14T16:15:00|32985348834072|1168231110886
2012-06-04T17:28:06|42|962072680716
2012-06-04T21:54:15|1425|962072680716
2012-06-07T15:55:47|2199023255851|962072680716
2012-06-04T19:02:08|2199023255905|962072680716
2012-06-06T21:23:29|2199023256303|962072680716
2012-06-06T19:25:34|2199023256377|962072680716
2012-06-06T16:34:12|2199023257197|962072680716
2012-06-08T17:22:10|4398046512008|962072680716
2012-06-03T14:45:59|4398046512336|962072680716
2012-06-05T11:18:50|4398046512770|962072680716
2012-06-04T15:15:23|6597069767675|962072680716
2012-06-08T13:35:50|8796093023077|962072680716
2012-06-04T06:37:42|8796093023209|962072680716
2012-06-03T18:14:45|10995116278066|962072680716
2012-06-02T22:22:45|10995116279002|962072680716
2012-06-08T09:17:30|10995116279024|962072680716
2012-06-05T09:50:08|13194139533966|962072680716
2012-06-06T19:35:40|15393162789718|962072680716
2012-06-06T21:17:25|15393162789912|962072680716
2012-06-03T21:44:34|15393162789916|962072680716
2012-06-07T15:35:21|17592186045041|962072680716
2012-06-04T03:15:46|17592186045408|962072680716
2012-06-06T20:08:49|17592186045813|962072680716
2012-06-03T09:26:39|19791209300224|962072680716
2012-06-04T18:59:51|21990232556036|962072680716
2012-06-08T16:36:46|21990232556317|962072680716
2012-06-04T12:14:10|21990232556610|962072680716
2012-06-02T21:44:25|24189255812253|962072680716
2012-06-03T02:49:00|28587302322307|962072680716
2012-06-09T01:35:32|28587302322491|962072680716
2012-06-07T09:34:19|28587302322767|962072680716
2012-06-04T15:02:17|30786325578931|962072680716
2011-05-31T22:10:34|15393162789916|549755820323
2012-11-03T14:43:16|30786325578526|1099511634254
2012-11-09T10:15:16|30786325578931|1099511634254
2012-11-04T17:12:24|30786325579197|1099511634254
2012-11-05T00:52:53|32985348834072|1099511634254
2012-11-06T12:52:39|32985348834275|1099511634254
2012-11-03T17:48:43|32985348834355|1099511634254
2012-11-07T01:40:21|35184372088856|1099511634254
2012-11-07T22:45:13|35184372089719|1099511634254
2012-11-06T17:25:12|35184372089942|1099511634254
2012-08-23T00:28:03|10995116278066|1030792157551
2012-08-24T00:11:01|10995116279002|1030792157551
2012-08-22T06:01:28|10995116279024|1030792157551
2012-08-25T04:30:51|13194139533966|1030792157551
2012-08-23T18:39:53|15393162789718|1030792157551
2012-08-26T15:05:17|15393162789912|1030792157551
2012-08-25T16:22:04|15393162789916|1030792157551
2012-08-23T15:59:51|17592186045041|1030792157551
2012-08-26T03:35:52|17592186045408|1030792157551
2012-08-23T17:56:51|17592186045813|1030792157551
2012-08-26T21:57:48|19791209300224|1030792157551
2012-08-23T19:57:39|21990232556036|1030792157551
2012-08-22T14:12:07|21990232556317|1030792157551
2012-08-23T06:42:57|21990232556610|1030792157551
2012-08-26T00:21:26|24189255812253|1030792157551
2012-08-23T04:09:09|28587302322307|1030792157551
2012-08-28T18:26:45|28587302322491|1030792157551
2012-06-27T12:54:43|21990232556036|962072680830
2012-07-26T09:14:59|2199023256377|1030792157568
2012-07-30T10:02:33|2199023257197|1030792157568
2012-07-25T23:15:07|4398046512008|1030792157568
2012-07-26T16:05:38|4398046512336|1030792157568
2012-07-30T08:43:23|4398046512770|1030792157568
2012-07-25T16:15:12|6597069767675|1030792157568
2012-07-25T00:25:37|8796093023077|1030792157568
2012-07-25T09:57:15|8796093023209|1030792157568
2012-07-29T21:20:07|10995116278066|1030792157568
2012-07-27T21:52:38|10995116279002|1030792157568
2012-07-30T02:04:16|10995116279024|1030792157568
2012-07-24T10:17:10|13194139533966|1030792157568
2012-07-28T05:29:41|15393162789718|1030792157568
2012-07-25T07:40:13|15393162789912|1030792157568
2012-07-29T11:18:52|15393162789916|1030792157568
2012-07-26T03:01:47|17592186045041|1030792157568
2012-07-25T16:23:04|17592186045408|1030792157568
2012-07-29T19:20:53|17592186045813|1030792157568
2012-07-27T10:21:57|19791209300224|1030792157568
2012-07-25T03:57:13|21990232556036|1030792157568
2012-07-28T15:14:01|21990232556317|1030792157568
2012-07-25T04:43:05|21990232556610|1030792157568
2012-07-26T00:15:14|24189255812253|1030792157568
2012-07-25T08:14:06|28587302322307|1030792157568
2012-07-30T09:46:16|28587302322491|1030792157568
2012-07-30T02:37:51|28587302322767|1030792157568
2012-07-28T05:08:04|30786325578526|1030792157568
2012-07-28T14:41:08|30786325578931|1030792157568
2012-07-26T02:35:02|30786325579197|1030792157568
2012-07-27T18:02:23|32985348834355|1030792157568
2012-08-26T14:43:02|4398046512336|1030792157594
2012-02-08T06:59:50|42|824633727399
2012-02-06T20:13:49|1425|824633727399
2012-02-09T16:27:04|2199023255851|824633727399
2012-02-08T07:35:17|2199023255905|824633727399
2012-02-10T21:12:52|2199023256303|824633727399
2012-02-10T14:26:18|2199023256377|824633727399
